"","five_year_period","cown","cc3","average_crisis_tally","average_banking_crisis","average_currency_crisis","average_domestic_debt_crisis","average_external_debt_crisis","average_inflation_crisis","average_gdppc","average_pop","average_growth","democracy","independence","gold_standard"
"1209",1885,160,"ARG",0.2,0,0,0,0,0.2,4004.6,NA,4.38339510116124,0,1,0.2
"1210",1885,165,"URY",0.2,0,0,0,0,0.2,4247.8,611.2,2.40549932002601,0,1,NA
"1211",1885,200,"GBR",0,0,0,0,0,0,6424.2,36597,2.04827001649666,1,1,1
"1212",1885,205,"IRL",NA,NA,0,NA,NA,NA,NA,4852,NA,NA,1,NA
"1213",1885,210,"NLD",0,0,0,0,0,0,5219.4,4379.4,1.02014263727569,0,1,1
"1214",1885,211,"BEL",0,0,0,0,0,0,5154,5963,1.51677077426379,0,1,1
"1215",1885,220,"FRA",0.4,0.2,0,0,0,0,3597.4,39880.8,0.615867246464605,1,1,1
"1216",1885,225,"CHE",NA,NA,0,NA,NA,NA,5047.65056,2918,2.5256829253357,1,1,NA
"1217",1885,230,"ESP",0,0,0,0,0,0,2450.8,17506.4,-0.91677570860054,0,1,NA
"1218",1885,235,"PRT",0,0,0,0,0,0,1744.4,4899.6,1.04957651945241,0,1,1
"1219",1885,255,"DEU",0,0,0,0,0,0,3641.2,46042.2,1.78541934157333,0,1,1
"1220",1885,290,"POL",0,0,0,0,0,0,2108.4,NA,1.00423486266759,NA,0,0
"1221",1885,305,"AUT",0,0,0,0,0,0,3699,5257.2,0.823935793014138,0,1,0
"1222",1885,310,"HUN",0,0,0,0,0,0,NA,NA,NA,0,0,0
"1223",1885,325,"ITA",0.2,0.2,0,0,0,0,3012.6,31052.2,0.520566906987637,0,1,1
"1224",1885,350,"GRC",0,0,0,0,0,0,2486,4347.8,0.481114293470642,1,1,0.2
"1225",1885,360,"ROU",0,0,0,0,0,0,557,NA,5.49267562502856,0,1,0
"1226",1885,365,"RUS",0.2,0,0,0,0.2,0,NA,NA,NA,0,1,0
"1227",1885,375,"FIN",0,0,0,0,0,0,2044,2261,1.71820748700795,NA,0,1
"1228",1885,380,"SWE",0,0,0,0,0,0,2520,4718.4,0.591241404322294,0,1,1
"1229",1885,385,"NOR",0,0,0,0,0,0,2612.8,1966.6,1.97951613913975,NA,0,1
"1230",1885,390,"DNK",0.4,0.2,0,0,0,0,3760.2,2233.8,0.999839477913176,0,1,1
"1231",1885,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"1232",1885,437,"CIV",0,0,0,0,0,0,583.68,NA,NA,NA,0,NA
"1233",1885,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1234",1885,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1235",1885,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1236",1885,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"1237",1885,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"1238",1885,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1239",1885,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1240",1885,560,"ZAF",0,0,0,0,0,0,1583,NA,5.68619009071697,NA,0,1
"1241",1885,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"1242",1885,600,"MAR",0,0,0,0,0,0,NA,NA,NA,0,0,NA
"1243",1885,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"1244",1885,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"1245",1885,640,"TUR",0,0,0,0,0,0,NA,NA,NA,0,1,NA
"1246",1885,651,"EGY",0,0,0,0,0,0,NA,NA,NA,NA,1,0
"1247",1885,710,"CHN",0.2,0,0,0,0,0.2,912,376363.4,NA,0,1,NA
"1248",1885,713,"TWN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1249",1885,732,"KOR",0.2,0,0,0,0,0.2,NA,NA,NA,NA,0,NA
"1250",1885,740,"JPN",0.2,0.2,0,0,0,0,1777.23892,38970.8,0.477790114991743,0,1,0
"1251",1885,750,"IND",0,0,0,0,0,0,899.8,272719.4,0.341447181767523,NA,0,0
"1252",1885,775,"MMR",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1253",1885,780,"LKA",0,0,0,0,0,0,1409,3231.4,0.257462922740077,NA,0,0
"1254",1885,800,"THA",0,0,0,0,0,0,NA,NA,NA,0,1,0
"1255",1885,820,"MYS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"1256",1885,830,"SGP",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"1257",1885,840,"PHL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"1258",1885,850,"IDN",0,0,0,0,0,0,1087.6,39263,-0.69324769422141,NA,0,1
"1259",1885,900,"AUS",0.4,0,0.4,0,0,0,7215.6,2836,2.05357967441574,NA,0,1
"1260",1885,920,"NZL",0,0,0,0,0,0,5753.8,637,0.0152171088758829,1,0,1
"1261",1890,2,"USA",1.2,0.2,0.8,0,0,0,6828.85008,65921.6,-0.46228314710726,1,1,1
"1262",1890,20,"CAN",0,0,0,0,0,0,3797.2,5021,1.60889327135437,1,1,1
"1263",1890,42,"DOM",0.8,0.2,0,0,0.4,0,NA,NA,NA,0,1,1
"1264",1890,70,"MEX",0.6,0.2,0.4,0,0,0,1568,12085.2,NA,0,1,0
"1265",1890,90,"GTM",0.2,0,0,0,0.2,0,NA,NA,NA,0,1,0
"1266",1890,91,"HND",1,0,0,0,1,0,NA,NA,NA,0,1,0
"1267",1890,92,"SLV",0,0,0,0,0,0,NA,NA,NA,0,1,0
"1268",1890,93,"NIC",0.2,0,0,0,0.2,0,NA,NA,NA,0,1,0
"1269",1890,94,"CRI",0,0,0,0,0,0,NA,NA,NA,0,1,0
"1270",1890,95,"PAN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1271",1890,100,"COL",1,0,0,0,1,0,1132.4,3369,-0.492192057640067,0,1,0
"1272",1890,101,"VEN",0.2,0,0,0,0.2,0,2393,2284.8,-1.90725827811944,0,1,0
"1273",1890,130,"ECU",0.4,0,0,0,0.4,0,893,NA,NA,0,1,0
"1274",1890,135,"PER",0,0,0,0,0,0,865.6,3346,-2.3734734852925,0,1,0
"1275",1890,140,"BRA",1.6,0.4,0.6,0,0,0.4,987,14894.6,-2.50772840860323,0,1,0
"1276",1890,145,"BOL",0,0,0,0,0,0,1391.6,NA,1.53734514514673,0,1,0
"1277",1890,150,"PRY",1,0.2,0,0,0.6,0,NA,NA,NA,0,1,0
"1278",1890,155,"CHL",1.4,0.2,0.6,0,0,0.4,3002.4,2678,1.99211536326458,0,1,0
"1279",1890,160,"ARG",2.6,0.4,0,0.8,0.8,0.2,4222,3376,3.51330742810566,0,1,0
"1280",1890,165,"URY",0.6,0.2,0,0,0.2,0,3802.4,727.4,0.46451251945265,0,1,NA
"1281",1890,200,"GBR",0.4,0.2,0,0,0,0,6703.2,38154,-0.028619114571628,1,1,1
"1282",1890,205,"IRL",NA,NA,0,NA,NA,NA,NA,4645.6,NA,NA,1,NA
"1283",1890,210,"NLD",0,0,0,0,0,0,5102,4635.8,-0.329315393073734,0,1,1
"1284",1890,211,"BEL",0,0,0,0,0,0,5479.4,6232.2,0.525594510697873,1,1,1
"1285",1890,220,"FRA",0,0,0,0,0,0,3973,40012,2.49527232256756,1,1,1
"1286",1890,225,"CHE",NA,NA,0,NA,NA,NA,5238.755,3007,0.871643290588766,1,1,NA
"1287",1890,230,"ESP",0,0,0,0,0,0,2585.4,17916.2,1.37614763152066,0,1,NA
"1288",1890,235,"PRT",1,0.2,0.2,0,0.6,0,1751.6,5103.8,-0.135362416283712,0,1,0.4
"1289",1890,255,"DEU",0,0,0,0,0,0,3971.4,48639,1.79187903573668,0,1,1
"1290",1890,290,"POL",0.2,0,0,0,0,0.2,2273.2,22854,1.60469172322664,NA,0,0
"1291",1890,305,"AUT",0,0,0,0,0,0,4034.2,5505.8,2.52629720335211,0,1,0.6
"1292",1890,310,"HUN",0,0,0,0,0,0,2348,6622,NA,0,0,0.6
"1293",1890,325,"ITA",0.4,0.4,0,0,0,0,3030,32100.2,0.731634143185408,0,1,1
"1294",1890,350,"GRC",0.4,0,0,0,0.2,0.2,2139,4574.6,-1.09094245632261,1,1,0
"1295",1890,360,"ROU",0,0,0,0,0,0,605.4,10373,2.87329241710801,0,1,0
"1296",1890,365,"RUS",0.4,0,0.2,0,0,0.2,NA,NA,NA,0,1,0
"1297",1890,375,"FIN",0,0,0,0,0,0,2152.2,2430,1.1484961324313,NA,0,1
"1298",1890,380,"SWE",0,0,0,0,0,0,2727.2,4808.8,1.85506314046838,0,1,1
"1299",1890,385,"NOR",0,0,0,0,0,0,2806.8,2026.2,1.14444147738839,NA,0,1
"1300",1890,390,"DNK",0,0,0,0,0,0,4132.4,2328.6,2.06354144006402,0,1,1
"1301",1890,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"1302",1890,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1303",1890,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1304",1890,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1305",1890,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1306",1890,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"1307",1890,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0.4
"1308",1890,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1309",1890,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1310",1890,560,"ZAF",0.2,0.2,0,0,0,0,1845.8,NA,-0.266937062745986,NA,0,1
"1311",1890,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"1312",1890,600,"MAR",0,0,0,0,0,0,NA,NA,NA,0,0,NA
"1313",1890,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"1314",1890,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0.8
"1315",1890,640,"TUR",0,0,0,0,0,0,NA,NA,NA,0,1,NA
"1316",1890,651,"EGY",0,0,0,0,0,0,NA,NA,NA,NA,1,0
"1317",1890,710,"CHN",0.4,0,0.4,0,0,0,964,383979.2,NA,0,1,NA
"1318",1890,713,"TWN",0,0,0,0,0,0,NA,2500,NA,NA,0,NA
"1319",1890,732,"KOR",0.4,0,0,0,0,0.4,NA,9848,NA,NA,0,NA
"1320",1890,740,"JPN",0.4,0,0.4,0,0,0,1858.7754,40698.4,2.96718698691959,0,1,0
"1321",1890,750,"IND",0.2,0,0.2,0,0,0,911.8,280594.8,1.33779633331003,NA,0,0
"1322",1890,775,"MMR",0,0,0,0,0,0,NA,7489,NA,NA,0,NA
"1323",1890,780,"LKA",0,0,0,0,0,0,1667.2,3465,3.13842481397906,NA,0,0
"1324",1890,800,"THA",0.2,0,0.2,0,0,0,1250,6670,NA,0,1,0
"1325",1890,820,"MYS",0,0,0,0,0,0,NA,1585,NA,NA,0,0
"1326",1890,830,"SGP",0.6,0,0.6,0,0,0,NA,157,NA,NA,0,0
"1327",1890,840,"PHL",0,0,0,0,0,0,NA,6476,NA,NA,0,0
"1328",1890,850,"IDN",0,0,0,0,0,0,1073.8,41390.6,0.692800975317142,NA,0,1
"1329",1890,900,"AUS",0.8,0.2,0.4,0,0,0,6565,3261.2,-4.28486581453856,NA,0,1
"1330",1890,920,"NZL",0.4,0.2,0,0,0,0,5946.8,690.4,-0.631081395192123,1,0,1
"1331",1895,2,"USA",0.2,0,0.2,0,0,0,7367.51648,72471,4.23066035449167,1,1,1
"1332",1895,20,"CAN",0,0,0,0,0,0,4000.8,5272.8,3.07084026233822,1,1,1
"1333",1895,42,"DOM",0.4,0,0,0,0.4,0,NA,NA,NA,0,1,1
"1334",1895,70,"MEX",0,0,0,0,0,0,1842.8,13022.8,1.19676212287016,0,1,0
"1335",1895,90,"GTM",0.2,0,0,0,0.2,0,NA,NA,NA,0,1,0
"1336",1895,91,"HND",1,0,0,0,1,0,NA,NA,NA,0,1,0
"1337",1895,92,"SLV",0.2,0,0,0,0.2,0,NA,NA,NA,0,1,0
"1338",1895,93,"NIC",0.2,0,0,0,0.2,0,NA,NA,NA,0,1,0
"1339",1895,94,"CRI",0.6,0,0,0,0.6,0,NA,NA,NA,0,1,0.8
"1340",1895,95,"PAN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1341",1895,100,"COL",0.4,0,0,0,0.4,0,1104.2,NA,-0.504562668918913,0,1,0
"1342",1895,101,"VEN",0.4,0,0,0,0.4,0,2138.2,2441.8,-3.71491518996075,0,1,0
"1343",1895,130,"ECU",0.8,0,0,0,0.8,0,NA,NA,NA,0,1,0.4
"1344",1895,135,"PER",0,0,0,0,0,0,969.8,3536,6.2805082296431,0,1,0
"1345",1895,140,"BRA",1,0.2,0.2,0,0.4,0,930.2,16762.6,1.65921096403037,0,1,0
"1346",1895,145,"BOL",0,0,0,0,0,0,1403.2,NA,-0.308373890540579,0,1,0
"1347",1895,150,"PRY",0.2,0,0,0,0.2,0,NA,NA,NA,0,1,0
"1348",1895,155,"CHL",0.4,0.2,0,0,0,0,3393.8,2853.4,3.34214778690186,0,1,0.8
"1349",1895,160,"ARG",0,0,0,0,0,0,5150.6,NA,2.55501597862262,0,1,0
"1350",1895,165,"URY",0.4,0.2,0,0,0,0,3821.8,839.8,-3.04775116012871,0,1,NA
"1351",1895,200,"GBR",0,0,0,0,0,0,7333,39992.2,2.44828111840376,1,1,1
"1352",1895,205,"IRL",NA,NA,0,NA,NA,NA,NA,4530.4,NA,NA,1,NA
"1353",1895,210,"NLD",0.4,0.2,0,0,0,0,5371.6,4935.4,0.713683585302059,1,1,1
"1354",1895,211,"BEL",0,0,0,0,0,0,5712.8,6549.4,1.06268252749107,1,1,1
"1355",1895,220,"FRA",0,0,0,0,0,0,4324.2,40331.4,2.13610480872979,1,1,1
"1356",1895,225,"CHE",NA,NA,0,NA,NA,NA,6121.26436,3188.4,3.52937319336618,1,1,NA
"1357",1895,230,"ESP",0.2,0,0.2,0,0,0,2530.4,18320.2,0.206994665722448,0,1,NA
"1358",1895,235,"PRT",1,0,0,0,1,0,1876.6,5290,2.97901303880022,0,1,0
"1359",1895,255,"DEU",0,0,0,0,0,0,4448.6,51948,2.2643775075716,0,1,1
"1360",1895,290,"POL",0.2,0,0,0,0,0.2,2486.4,NA,2.36704200011748,NA,0,0
"1361",1895,305,"AUT",0,0,0,0,0,0,4418.6,5797.6,1.76888347192795,0,1,1
"1362",1895,310,"HUN",0,0,0,0,0,0,NA,NA,NA,0,0,1
"1363",1895,325,"ITA",0,0,0,0,0,0,3148.6,33080.4,0.636842693290182,0,1,1
"1364",1895,350,"GRC",0.6,0,0,0,0.6,0,2177.2,4813.4,0.20554934278301,1,1,0
"1365",1895,360,"ROU",0,0,0,0,0,0,588.8,NA,-5.38188777366413,0,1,0.6
"1366",1895,365,"RUS",0.2,0.2,0,0,0,0,NA,NA,NA,0,1,0.6
"1367",1895,375,"FIN",0,0,0,0,0,0,2538.2,2552,2.87698499708992,NA,0,1
"1368",1895,380,"SWE",0.2,0.2,0,0,0,0,3117.4,4987.8,3.46108553236092,0,1,1
"1369",1895,385,"NOR",0.4,0.2,0,0,0,0,3176.4,2143,2.03643341843423,NA,0,1
"1370",1895,390,"DNK",0,0,0,0,0,0,4556,2462.8,2.13697297557333,0,1,1
"1371",1895,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"1372",1895,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1373",1895,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1374",1895,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1375",1895,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1376",1895,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0.4
"1377",1895,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"1378",1895,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1379",1895,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1380",1895,560,"ZAF",0,0,0,0,0,0,2154,NA,4.19873818781173,NA,0,1
"1381",1895,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"1382",1895,600,"MAR",0,0,0,0,0,0,NA,NA,NA,0,0,NA
"1383",1895,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"1384",1895,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"1385",1895,640,"TUR",0,0,0,0,0,0,NA,NA,NA,0,1,NA
"1386",1895,651,"EGY",0,0,0,0,0,0,NA,NA,NA,NA,1,1
"1387",1895,710,"CHN",0.2,0,0,0,0,0.2,NA,393980,NA,0,1,NA
"1388",1895,713,"TWN",0,0,0,0,0,0,NA,2724.5,NA,NA,0,NA
"1389",1895,732,"KOR",0.2,0,0,0,0,0.2,NA,NA,NA,NA,0,NA
"1390",1895,740,"JPN",0,0,0,0,0,0,2033.63826,42677,1.19207158163989,0,1,0.6
"1391",1895,750,"IND",0.2,0,0,0,0,0.2,940.6,283029.6,0.0196105257758639,NA,0,0.4
"1392",1895,775,"MMR",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1393",1895,780,"LKA",0,0,0,0,0,0,1817,3753,3.42956997572734,NA,0,0
"1394",1895,800,"THA",0.4,0,0,0,0,0.4,NA,NA,NA,0,1,0
"1395",1895,820,"MYS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"1396",1895,830,"SGP",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"1397",1895,840,"PHL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"1398",1895,850,"IDN",0.2,0,0,0,0,0.2,1098.4,43651.4,0.392931440471999,NA,0,1
"1399",1895,900,"AUS",0,0,0,0,0,0,5841.2,3580.4,0.708514142337922,NA,0,1
"1400",1895,920,"NZL",0,0,0,0,0,0,6250.2,764,2.51858146073077,1,0,1
"1401",1900,2,"USA",0.2,0,0.2,0,0,0,8619.43376,79435.8,1.7950715057583,1,1,1
"1402",1900,20,"CAN",0,0,0,0,0,0,5085.8,5690,3.30378426999173,1,1,1
"1403",1900,42,"DOM",1,0,0,0,1,0,NA,NA,NA,0,1,1
"1404",1900,70,"MEX",0,0,0,0,0,0,1909,13905.8,1.86310627328875,0,1,0
"1405",1900,90,"GTM",1,0,0,0,1,0,NA,1327.2,NA,0,1,0
"1406",1900,91,"HND",1,0,0,0,1,0,NA,522.2,NA,0,1,0
"1407",1900,92,"SLV",0,0,0,0,0,0,NA,799.4,NA,0,1,0
"1408",1900,93,"NIC",0.4,0,0.4,0,0,0,NA,492.2,NA,0,1,0
"1409",1900,94,"CRI",0.8,0,0,0,0.8,0,NA,315.4,NA,0,1,1
"1410",1900,95,"PAN",0,0,0,0,0,0,NA,275,NA,NA,0.4,NA
"1411",1900,100,"COL",1.8,0,0,0.4,1,0.4,1077.2,4164,-0.498929321932758,0,1,0
"1412",1900,101,"VEN",1,0,0,0,1,0,1765.4,2612,-0.110291836882,0,1,0
"1413",1900,130,"ECU",0,0,0,0,0,0,1143.2,1441.2,2.01052409068679,0,1,1
"1414",1900,135,"PER",0,0,0,0,0,0,1202.2,3741.4,3.91544699406833,0,1,0.8
"1415",1900,140,"BRA",1.8,0.4,0,0,1,0,914.6,18785,0.355765503289331,0,1,0
"1416",1900,145,"BOL",0,0,0,0,0,0,1471,1723.4,0.587781691014669,0,1,0
"1417",1900,150,"PRY",0,0,0,0,0,0,NA,461.2,NA,0,1,0
"1418",1900,155,"CHL",0,0,0,0,0,0,3486.8,3029.4,1.14662514051294,0,1,0
"1419",1900,160,"ARG",0,0,0,0,0,0,4672,5067,-0.809254928332563,0,1,1
"1420",1900,165,"URY",0,0,0,0,0,0,3792.8,945.6,2.77014472429892,0,1,NA
"1421",1900,200,"GBR",0,0,0,0,0,0,7536.4,41888.6,-0.711060287779911,1,1,1
"1422",1900,205,"IRL",NA,NA,0,NA,NA,NA,NA,4435.4,NA,NA,1,NA
"1423",1900,210,"NLD",0,0,0,0,0,0,5500.8,5305.4,0.412342311570207,1,1,1
"1424",1900,211,"BEL",0,0,0,0,0,0,5987.8,6901.2,0.889728053162017,1,1,1
"1425",1900,220,"FRA",0,0,0,0,0,0,4512.6,40719.2,-0.432341756370307,1,1,1
"1426",1900,225,"CHE",NA,NA,0,NA,NA,NA,6595.7279,3385,1.72494632172727,1,1,NA
"1427",1900,230,"ESP",0,0,0,0,0,0,2734.8,18796.4,0.272532033137899,0,1,NA
"1428",1900,235,"PRT",0.4,0,0,0,0.4,0,2036.8,5495,0.500750285313189,0,1,0
"1429",1900,255,"DEU",0.2,0.2,0,0,0,0,4730.8,56095,1.23086424142418,0,1,1
"1430",1900,290,"POL",0,0,0,0,0,0,2700,24750,2.6615969581749,NA,0,0
"1431",1900,305,"AUT",0,0,0,0,0,0,4650.6,6099.8,0.489655708911401,0,1,1
"1432",1900,310,"HUN",0,0,0,0,0,0,2681,7127,NA,0,0,1
"1433",1900,325,"ITA",0,0,0,0,0,0,3363,34173.2,1.7094286825584,0,1,1
"1434",1900,350,"GRC",0,0,0,0,0,0,2230,5032,3.30745078028109,1,1,0
"1435",1900,360,"ROU",0,0,0,0,0,0,598.6,11000,3.08478568238253,0,1,1
"1436",1900,365,"RUS",0,0,0,0,0,0,NA,NA,NA,0,1,1
"1437",1900,375,"FIN",0.2,0.2,0,0,0,0,2649.8,2688,1.54823621704498,NA,0,1
"1438",1900,380,"SWE",0,0,0,0,0,0,3445.2,5182.2,1.72427960473064,0,1,1
"1439",1900,385,"NOR",0.2,0.2,0,0,0,0,3273.2,2269,0.27039027938665,1,0,1
"1440",1900,390,"DNK",0.4,0.2,0,0,0,0,5062,2622.4,2.4265256884112,1,1,1
"1441",1900,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"1442",1900,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1443",1900,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1444",1900,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1445",1900,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1446",1900,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"1447",1900,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"1448",1900,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1449",1900,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"1450",1900,560,"ZAF",0,0,0,0,0,0,2032.6,NA,6.26389244436398,NA,0,1
"1451",1900,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"1452",1900,600,"MAR",0.4,0,0,0,0.4,0,NA,NA,NA,0,0,NA
"1453",1900,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"1454",1900,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"1455",1900,640,"TUR",0,0,0,0,0,0,NA,NA,NA,0,1,NA
"1456",1900,651,"EGY",0,0,0,0,0,0,NA,NA,NA,NA,1,1
"1457",1900,710,"CHN",0.2,0,0.2,0,0,0,972,404510.8,NA,0,1,NA
"1458",1900,713,"TWN",0,0,0,0,0,0,1163.5,2923.4,4.58272236653368,NA,0,NA
"1459",1900,732,"KOR",0.2,0,0,0,0,0.2,NA,9896,NA,NA,0,NA
"1460",1900,740,"JPN",0.2,0.2,0,0,0,0,2136.07904,45247.8,0.834883049287587,0,1,1
"1461",1900,750,"IND",0,0,0,0,0,0,1014,287980,2.60506387331784,NA,0,1
"1462",1900,775,"MMR",0,0,0,0,0,0,1114,10611,NA,NA,0,NA
"1463",1900,780,"LKA",0,0,0,0,0,0,1943.8,4080.6,-0.206394845312566,NA,0,0.8
"1464",1900,800,"THA",0,0,0,0,0,0,NA,7508.2,NA,0,1,0
"1465",1900,820,"MYS",0.2,0,0.2,0,0,0,898.17988,2347.2,0.810535549996055,NA,0,0
"1466",1900,830,"SGP",0.4,0,0.4,0,0,0,2163.4,215,-3.15874121984869,NA,0,0
"1467",1900,840,"PHL",0.2,0,0.2,0,0,0,1145.66666666667,7611.4,1.9387373817413,NA,0,0.4
"1468",1900,850,"IDN",0.2,0,0,0,0,0.2,1126.4,46067.6,0.234050516482574,NA,0,1
"1469",1900,900,"AUS",0,0,0,0,0,0,6390.6,3845.6,2.34789772313222,NA,0.8,1
"1470",1900,920,"NZL",0,0,0,0,0,0,7095.2,847,2.58173990092301,1,0,1
"1471",1905,2,"USA",0.6,0.2,0.2,0,0,0,9565.21662,87431.2,2.75334628933614,1,1,1
"1472",1905,20,"CAN",0.8,0.4,0,0,0,0,5963.2,6570,3.45911165454926,1,1,1
"1473",1905,42,"DOM",0.6,0,0,0,0.6,0,NA,NA,NA,0,1,1
"1474",1905,70,"MEX",0.4,0.2,0,0,0,0,2197.2,14678.2,2.49575240467787,0,1,1
"1475",1905,90,"GTM",1,0,0,0,1,0,NA,1397.4,NA,0,1,0
"1476",1905,91,"HND",1,0,0,0,1,0,NA,580.8,NA,0,1,0
"1477",1905,92,"SLV",0,0,0,0,0,0,NA,888.2,NA,0,1,0
"1478",1905,93,"NIC",0.6,0,0.6,0,0,0,NA,529.4,NA,0,1,0
"1479",1905,94,"CRI",1,0,0,0,1,0,NA,348,NA,0,1,1
"1480",1905,95,"PAN",0,0,0,0,0,0,2451.25,305.8,5.17709257556092,0,1,NA
"1481",1905,100,"COL",0.4,0,0.4,0,0,0,1121.6,4605.6,2.36222825464867,0,1,0
"1482",1905,101,"VEN",0.2,0,0,0,0.2,0,1742.6,2741.6,-1.07416175490645,0,1,0
"1483",1905,130,"ECU",0.8,0,0,0,0.8,0,1269.4,1549.2,2.3752109744033,0,1,1
"1484",1905,135,"PER",0,0,0,0,0,0,1498,3984.4,3.71082809656053,0,1,1
"1485",1905,140,"BRA",1,0,0,0,1,0,966.8,20869.4,1.78711657911942,0,1,0.8
"1486",1905,145,"BOL",0,0,0,0,0,0,1581.4,1793.4,2.49591102736133,0,1,0.4
"1487",1905,150,"PRY",0,0,0,0,0,0,NA,517.4,NA,0,1,0
"1488",1905,155,"CHL",1.2,0.4,0.2,0,0,0.2,3802,3208,2.15662840260753,1,1,0
"1489",1905,160,"ARG",0,0,0,0,0,0,5678.4,6115.4,3.06938244348741,0,1,1
"1490",1905,165,"URY",0,0,0,0,0,0,3996.4,1026.6,2.13885721518997,0,1,NA
"1491",1905,200,"GBR",0.4,0.2,0,0,0,0,7651.6,43744.6,0.309683634747433,1,1,1
"1492",1905,205,"IRL",NA,NA,0,NA,NA,NA,NA,4391.4,NA,NA,1,NA
"1493",1905,210,"NLD",0,0,0,0,0,0,5715.4,5708.2,1.13008301932753,1,1,1
"1494",1905,211,"BEL",0,0,0,0,0,0,6259.8,7332,0.774171183833567,1,1,1
"1495",1905,220,"FRA",0.4,0.2,0,0,0,0,4820,40985.8,2.17007919757341,1,1,1
"1496",1905,225,"CHE",NA,NA,0,NA,NA,NA,7519.9369,3592.6,2.73330296881906,1,1,NA
"1497",1905,230,"ESP",0,0,0,0,0,0,2824,19441,2.31097375172001,0,1,NA
"1498",1905,235,"PRT",0,0,0,0,0,0,1957.4,5735.2,-1.11792053368933,0,1,0
"1499",1905,255,"DEU",0,0,0,0,0,0,5110.2,60338.2,1.21999275933882,0,1,1
