"","ten_year_period","cown","cc3","average_crisis_tally","average_banking_crisis","average_currency_crisis","average_domestic_debt_crisis","average_external_debt_crisis","average_inflation_crisis","average_gdppc","average_pop","average_growth","democracy","independence","gold_standard"
"311",1840,305,"AUT",0.3,0,0,0,0,0.3,2415,3820.2,NA,0,1,0
"312",1840,310,"HUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"313",1840,325,"ITA",0.1,0,0,0,0,0.1,2677.36228,23615.4,0.0855278494863438,NA,1,0
"314",1840,350,"GRC",1,0,0,0,1,0,1688.4,2895.3,-2.0301558169248,0,1,0
"315",1840,360,"ROU",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"316",1840,365,"RUS",0,0,0,0,0,0,NA,NA,NA,0,1,0
"317",1840,375,"FIN",0,0,0,0,0,0,NA,1524.9,NA,NA,0,0
"318",1840,380,"SWE",0,0,0,0,0,0,1571.6,3272.3,0.827619506113206,0,1,0
"319",1840,385,"NOR",0,0,0,0,0,0,1587.9,1310.1,0.508561569821415,NA,0,0
"320",1840,390,"DNK",0,0,0,0,0,0,2426.4,1420.3,1.9646144600533,0,1,0
"321",1840,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"322",1840,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"323",1840,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"324",1840,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"325",1840,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"326",1840,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"327",1840,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"328",1840,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"329",1840,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"330",1840,560,"ZAF",0,0,0,0,0,0,1067.33333333333,NA,NA,NA,0,1
"331",1840,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"332",1840,600,"MAR",0,0,0,0,0,0,NA,NA,NA,0,0,NA
"333",1840,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"334",1840,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"335",1840,640,"TUR",0.1,0,0,0,0,0.1,NA,NA,NA,0,1,NA
"336",1840,651,"EGY",0,0,0,0,0,0,NA,NA,NA,NA,1,0
"337",1840,710,"CHN",0,0,0,0,0,0,849,412000,NA,0,1,NA
"338",1840,713,"TWN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"339",1840,732,"KOR",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"340",1840,740,"JPN",0,0,0,0,0,0,1435.77,31814.4,NA,0,1,0
"341",1840,750,"IND",0,0,0,0,0,0,944,230656.9,NA,NA,0,0
"342",1840,775,"MMR",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"343",1840,780,"LKA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"344",1840,800,"THA",0,0,0,0,0,0,NA,NA,NA,0,1,0
"345",1840,820,"MYS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"346",1840,830,"SGP",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"347",1840,840,"PHL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"348",1840,850,"IDN",0,0,0,0,0,0,814.2,21961.2,-1.16610557036264,NA,0,0
"349",1840,900,"AUS",0.2,0.1,0,0,0,0.1,2452.1,491.8,7.47998193186795,NA,0,0
"350",1840,920,"NZL",0,0,0,0,0,0,NA,70,NA,NA,0,1
"351",1850,2,"USA",0.2,0.1,0,0,0,0,4090.90776,27305.6,1.75868494176198,1,1,0
"352",1850,20,"CAN",0,0,0,0,0,0,2120,2485,NA,NA,0,0.6
"353",1850,42,"DOM",0,0,0,0,0,0,NA,NA,NA,0,1,0
"354",1850,70,"MEX",0.8,0,0,0.1,0.7,0,1054,7662,NA,0,1,0
"355",1850,90,"GTM",0.7,0,0,0,0.7,0,NA,850,NA,0,1,0
"356",1850,91,"HND",1,0,0,0,1,0,NA,350,NA,0,1,0
"357",1850,92,"SLV",1,0,0,0,1,0,NA,366,NA,0,1,0
"358",1850,93,"NIC",1,0,0,0,1,0,NA,300,NA,0,1,0
"359",1850,94,"CRI",0,0,0,0,0,0,NA,101,NA,0,1,0
"360",1850,95,"PAN",0,0,0,0,0,0,NA,135,NA,NA,0,NA
"361",1850,100,"COL",1,0,0,0,1,0,784,2065,NA,0,1,0
"362",1850,101,"VEN",1,0,0,0,1,0,1896,1324,2.30937362309406,0,1,0
"363",1850,130,"ECU",0,0,0,0,0,0,NA,816,NA,0,1,0
"364",1850,135,"PER",0.2,0,0,0.1,0,0.1,1206.9,2001,3.18150831510369,0,1,0
"365",1850,140,"BRA",0.1,0,0,0,0,0.1,889.1,7234,1.31501468095424,0,1,0
"366",1850,145,"BOL",0,0,0,0,0,0,NA,1374,NA,0,1,0
"367",1850,150,"PRY",0,0,0,0,0,0,NA,350,NA,0,1,0
"368",1850,155,"CHL",0,0,0,0,0,0,1428.5,1520.4,1.86795737559705,0,1,0
"369",1850,160,"ARG",1.2,0,0,0,0.8,0.4,1994,1100,NA,0,1,0
"370",1850,165,"URY",0,0,0,0,0,0,2467,132,NA,0,1,NA
"371",1850,200,"GBR",0.3,0.2,0,0,0,0,4776.8,27683.9,1.34186079485653,0,1,1
"372",1850,205,"IRL",NA,NA,0,NA,NA,NA,NA,6167.1,NA,NA,1,NA
"373",1850,210,"NLD",0,0,0,0,0,0,3821.1,3217.3,-0.071786754799377,0,1,0
"374",1850,211,"BEL",0.1,0,0,0,0,0.1,3275.6,4578.3,2.08856292541039,0,1,0
"375",1850,220,"FRA",0,0,0,0,0,0,2679.6,36864.6,1.32398944744497,NA,1,0
"376",1850,225,"CHE",NA,NA,0,NA,NA,NA,2540.7788,2437.4,2.28466442573336,1,1,NA
"377",1850,230,"ESP",1,0,0,0,1,0,1787,15252.1,1.02832066952359,0,1,NA
"378",1850,235,"PRT",0.9,0,0,0,0.7,0.2,1467.43875,3870.9,-3.30822624155842,0,1,0.6
"379",1850,255,"DEU",0.5,0.1,0,0,0.1,0.2,2359.3,34623.5,1.06985509887264,0,1,0
"380",1850,290,"POL",0.2,0,0,0,0,0.2,1136.3,13000,3.05912052557782,NA,0,0
"381",1850,305,"AUT",0.6,0,0.5,0,0,0.1,2630,4077.8,NA,0,1,0
"382",1850,310,"HUN",0,0,0,0,0,0,NA,5161,NA,NA,0,0
"383",1850,325,"ITA",0.2,0,0,0,0,0.2,2525.29179,25180.7,-0.134203799215331,NA,1,0
"384",1850,350,"GRC",1.3,0,0,0,1,0.3,1936.9,3173.1,3.94630872183623,0,1,0
"385",1850,360,"ROU",0,0,0,0,0,0,NA,8000,NA,NA,0,0
"386",1850,365,"RUS",0.1,0,0,0,0,0.1,NA,NA,NA,0,1,0
"387",1850,375,"FIN",0,0,0,0,0,0,1519,1677.7,NA,NA,0,0
"388",1850,380,"SWE",0,0,0,0,0,0,1751.9,3606.3,1.34774353364177,0,1,0
"389",1850,385,"NOR",0,0,0,0,0,0,1780.9,1473.7,1.60547859232084,NA,0,0
"390",1850,390,"DNK",0.2,0.1,0,0,0,0,2749.8,1583.6,0.61927066985461,0,1,0
"391",1850,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"392",1850,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"393",1850,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"394",1850,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"395",1850,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"396",1850,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"397",1850,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,0.6
"398",1850,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"399",1850,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"400",1850,560,"ZAF",0,0,0,0,0,0,1277.5,NA,2.77986219745813,NA,0,1
"401",1850,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"402",1850,600,"MAR",0,0,0,0,0,0,NA,NA,NA,0,0,NA
"403",1850,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"404",1850,616,"TUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"405",1850,640,"TUR",0,0,0,0,0,0,NA,NA,NA,0,1,NA
"406",1850,651,"EGY",0,0,0,0,0,0,NA,NA,NA,NA,1,0
"407",1850,710,"CHN",0.1,0,0,0,0,0.1,858,395993.8,NA,0,1,NA
"408",1850,713,"TWN",0,0,0,0,0,0,NA,2200,NA,NA,0,NA
"409",1850,732,"KOR",0.3,0,0,0,0,0.3,NA,9545,NA,NA,0,NA
"410",1850,740,"JPN",0.2,0,0,0,0,0.2,1436,32534.7,NA,0,1,0
"411",1850,750,"IND",0,0,0,0,0,0,947,239577.3,0,NA,0,0
"412",1850,775,"MMR",0,0,0,0,0,0,NA,3932,NA,NA,0,NA
"413",1850,780,"LKA",0,0,0,0,0,0,899,2217,NA,NA,0,0
"414",1850,800,"THA",0.2,0,0,0,0,0.2,NA,5230,NA,0,1,0
"415",1850,820,"MYS",0,0,0,0,0,0,NA,530,NA,NA,0,0
"416",1850,830,"SGP",0,0,0,0,0,0,NA,56,NA,NA,0,0
"417",1850,840,"PHL",0,0,0,0,0,0,NA,3612,NA,NA,0,0
"418",1850,850,"IDN",0.2,0,0,0,0,0.2,757.7,24211.2,0.992036368663808,NA,0,0
"419",1850,900,"AUS",0.1,0,0,0,0,0.1,4180.3,935.1,4.68927534893963,NA,0,0.8
"420",1850,920,"NZL",0,0,0,0,0,0,1824,90,NA,NA,0,1
"421",1860,2,"USA",0.9,0.2,0.1,0,0,0.2,4653.10064,35611.9,1.47930414601059,1,1,0
"422",1860,20,"CAN",0.2,0.1,0,0,0,0,2313,3369,NA,NA,0.3,1
"423",1860,42,"DOM",0,0,0,0,0,0,NA,NA,NA,0,1,0
"424",1860,70,"MEX",0.9,0,0,0,0.9,0,921,NA,NA,0,1,0
"425",1860,90,"GTM",0,0,0,0,0,0,NA,NA,NA,0,1,0
"426",1860,91,"HND",0.8,0,0,0,0.8,0,NA,NA,NA,0,1,0
"427",1860,92,"SLV",0.1,0,0,0,0.1,0,NA,NA,NA,0,1,0
"428",1860,93,"NIC",1,0,0,0,1,0,NA,NA,NA,0,1,0
"429",1860,94,"CRI",0,0,0,0,0,0,NA,NA,NA,0,1,0
"430",1860,95,"PAN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"431",1860,100,"COL",0.3,0,0,0,0.2,0.1,913,NA,NA,0,1,0
"432",1860,101,"VEN",0.9,0,0,0,0.8,0.1,1797.9,NA,-0.141644479368517,0,1,0
"433",1860,130,"ECU",0.2,0,0,0,0.2,0,NA,NA,NA,0,1,0
"434",1860,135,"PER",0.1,0,0,0,0,0.1,1307.3,NA,1.31743194294638,0,1,0
"435",1860,140,"BRA",0.1,0,0.1,0,0,0,1046.9,NA,1.99892594517308,0,1,0
"436",1860,145,"BOL",0,0,0,0,0,0,NA,NA,NA,0,1,0
"437",1860,150,"PRY",0,0,0,0,0,0,NA,NA,NA,0,1,0
"438",1860,155,"CHL",0,0,0,0,0,0,1666.8,1785.6,1.77382882154875,0,1,0
"439",1860,160,"ARG",0,0,0,0,0,0,2160,NA,NA,0,1,0.3
"440",1860,165,"URY",0,0,0,0,0,0,3000,NA,NA,0,1,NA
"441",1860,200,"GBR",0.2,0.1,0,0,0,0,5277.3,29983.7,1.19512526073476,0,1,1
"442",1860,205,"IRL",NA,NA,0,NA,NA,NA,NA,5626.4,NA,NA,1,NA
"443",1860,210,"NLD",0.1,0,0,0,0,0.1,4047.4,3442.4,1.61514078636931,0,1,0
"444",1860,211,"BEL",0,0,0,0,0,0,3906.4,4894.9,1.95438425617564,0,1,0
"445",1860,220,"FRA",0.4,0.2,0,0,0,0,3059.8,37933,1.37700879817546,0,1,0
"446",1860,225,"CHE",NA,NA,0,NA,NA,NA,2883.83394,2573.1,0.571966885800579,1,1,NA
"447",1860,230,"ESP",0.8,0,0,0,0.8,0,1894.8,15892.8,-0.435690926270083,0,1,NA
"448",1860,235,"PRT",0.1,0,0,0,0,0.1,1472.66666666667,4175,2.00427639275409,0,1,1
"449",1860,255,"DEU",0.3,0,0.2,0,0,0.1,2777.3,37619.7,1.78515591302389,0,1,0
"450",1860,290,"POL",0.2,0,0,0,0,0.2,1447.5,NA,1.87563329058117,NA,0,0
"451",1860,305,"AUT",0.8,0,0.3,0,0.2,0.3,2834,4365.7,NA,0,1,0
"452",1860,310,"HUN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"453",1860,325,"ITA",0.3,0.3,0,0,0,0,2639.7287,26904.4,0.457555006894451,NA,1,0
"454",1860,350,"GRC",1,0,0,0,1,0,2044.3,3478,-0.636784230262921,1,1,0
"455",1860,360,"ROU",0,0,0,0,0,0,348.375,NA,1.13207684727347,0,0,0
"456",1860,365,"RUS",0.3,0.2,0,0,0,0.1,NA,NA,NA,0,1,0
"457",1860,375,"FIN",0,0,0,0,0,0,1535.8,1788.7,1.80821749430695,NA,0,0
"458",1860,380,"SWE",0.2,0,0.2,0,0,0,1891.8,4042.1,0.07555872925135,0,1,0
"459",1860,385,"NOR",0.1,0,0.1,0,0,0,1981.5,1671.7,1.41707881809841,NA,0,0
"460",1860,390,"DNK",0,0,0,0,0,0,2922.8,1785.9,0.903688409971761,0,1,0
"461",1860,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"462",1860,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"463",1860,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"464",1860,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"465",1860,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"466",1860,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"467",1860,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"468",1860,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"469",1860,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"470",1860,560,"ZAF",0.5,0.5,0,0,0,0,1136.8,NA,1.36076060928211,NA,0,1
"471",1860,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"472",1860,600,"MAR",0,0,0,0,0,0,NA,NA,NA,0,0,NA
"473",1860,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"474",1860,616,"TUN",0.3,0,0,0,0.3,0,NA,NA,NA,NA,0,0
"475",1860,640,"TUR",0.2,0,0.2,0,0,0,NA,NA,NA,0,1,NA
"476",1860,651,"EGY",0,0,0,0,0,0,NA,NA,NA,NA,1,0
"477",1860,710,"CHN",0.3,0.1,0,0,0,0.2,NA,368368.8,NA,0,1,NA
"478",1860,713,"TWN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"479",1860,732,"KOR",0.3,0,0,0,0,0.3,NA,NA,NA,NA,0,NA
"480",1860,740,"JPN",0.6,0,0.1,0,0,0.5,NA,33750.8,NA,0,1,0
"481",1860,750,"IND",0,0.4,0,0,0,0,896,248161.3,NA,NA,0,0
"482",1860,775,"MMR",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"483",1860,780,"LKA",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"484",1860,800,"THA",0.4,0,0.2,0,0,0.2,NA,NA,NA,0,1,0
"485",1860,820,"MYS",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"486",1860,830,"SGP",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"487",1860,840,"PHL",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"488",1860,850,"IDN",0.1,0,0,0,0,0.1,794.7,27163.4,-0.321401733825798,NA,0,0
"489",1860,900,"AUS",0,0,0,0,0,0,4634.7,1524.5,0.511519197488905,NA,0,1
"490",1860,920,"NZL",0,0,0,0,0,0,3526,132,NA,1,0,1
"491",1870,2,"USA",0.2,0.1,0.1,0,0,0,5096.37552,44748,1.52114986075117,1,1,0
"492",1870,20,"CAN",0.3,0.1,0,0,0,0,2774.3,4034.6,0.601268029549053,1,1,1
"493",1870,42,"DOM",0.8,0,0,0,0.8,0,NA,NA,NA,0,1,0.4
"494",1870,70,"MEX",1,0,0,0,1,0,1046,9738.2,NA,0,1,0
"495",1870,90,"GTM",0.4,0,0,0,0.4,0,NA,1080,NA,0,1,0
"496",1870,91,"HND",0.7,0,0,0,0.7,0,NA,404,NA,0,1,0
"497",1870,92,"SLV",0,0,0,0,0,0,NA,492,NA,0,1,0
"498",1870,93,"NIC",0.5,0,0,0,0.5,0,NA,337,NA,0,1,0
"499",1870,94,"CRI",0.6,0,0,0,0.6,0,NA,137,NA,0,1,0
"500",1870,95,"PAN",0,0,0,0,0,0,NA,176,NA,NA,0,NA
"501",1870,100,"COL",0.1,0,0,0,0.1,0,1102.3,2392,0.495177812710668,0,1,0
"502",1870,101,"VEN",1,0,0,0,1,0,1904,1775.4,1.49462472000531,0,1,0
"503",1870,130,"ECU",1,0,0,0,1,0,760,1013,NA,0,1,0
"504",1870,135,"PER",1.1,0.5,0,0,0.4,0,1639.2,2606,-1.62409513566969,0,1,0
"505",1870,140,"BRA",0,0,0,0,0,0,1094.8,10665.3,-0.471649795606542,0,1,0
"506",1870,145,"BOL",0.5,0,0,0,0.5,0,NA,1495,NA,0,1,0
"507",1870,150,"PRY",0.6,0,0,0,0.6,0,NA,384,NA,0,1,0
"508",1870,155,"CHL",0.1,0,0.1,0,0,0,1971,2085.7,1.96981359455237,0,1,0
"509",1870,160,"ARG",0,0,0,0,0,0,2610,1796,0.696753587823815,0,1,0.7
"510",1870,165,"URY",0.3,0,0,0,0.3,0,3701,394.5,-1.1255199500861,0,1,NA
"511",1870,200,"GBR",0.4,0.2,0,0,0,0,5858.7,32748.8,0.273870007897417,0,1,1
"512",1870,205,"IRL",NA,NA,0,NA,NA,NA,2829,5320.8,NA,NA,1,NA
"513",1870,210,"NLD",0,0,0,0,0,0,4492.1,3764.6,0.338082412867427,0,1,0.5
"514",1870,211,"BEL",0.4,0.2,0,0,0,0,4529.2,5286.7,1.02532715334605,0,1,0.2
"515",1870,220,"FRA",0,0,0,0,0,0,3243.7,38264.8,-0.0274179097680369,1,1,0.2
"516",1870,225,"CHE",NA,NA,0,NA,NA,NA,3387.78827,2740.8,1.54376644684848,1,1,NA
"517",1870,230,"ESP",0.3,0,0,0,0.3,0,2268.1,16465.5,3.05404771997393,0,1,NA
"518",1870,235,"PRT",0,0,0,0,0,0,1530.3,4445.7,-0.0185331921376892,0,1,1
"519",1870,255,"DEU",0.2,0,0.2,0,0,0,3197.1,40886.5,0.929513142556882,0,1,0.9
"520",1870,290,"POL",0.1,0,0,0,0,0.1,1690,16865,1.64809442685347,NA,0,0
"521",1870,305,"AUT",0.6,0.1,0,0,0.1,0.2,3172.5,4709.3,1.19952127824066,0,1,0
"522",1870,310,"HUN",0,0,0,0,0,0,1741,5917,NA,0,0,0
"523",1870,325,"ITA",0,0,0,0,0,0,2709.14807,28628.7,0.272666361211962,0,1,0
"524",1870,350,"GRC",1,0,0,0,0.9,0.1,1944.6,3829.9,0.607166977870298,1,1,0
"525",1870,360,"ROU",0,0,0,0,0,0,413.3,9179,2.94000560151994,0,0.2,0
"526",1870,365,"RUS",0.3,0.1,0.1,0,0,0.1,NA,NA,NA,0,1,0
"527",1870,375,"FIN",0,0,0,0,0,0,1885.6,1886,0.618739858821182,NA,0,0.3
"528",1870,380,"SWE",0.8,0.4,0,0,0,0,2307.7,4345.9,2.5311677518616,0,1,0.7
"529",1870,385,"NOR",0,0,0,0,0,0,2366.7,1804.8,1.61740997473725,NA,0,0.5
"530",1870,390,"DNK",0.2,0.1,0,0,0,0,3311.5,1969.1,1.05659529943663,0,1,0.8
"531",1870,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"532",1870,437,"CIV",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"533",1870,452,"GHA",0,0,0,0,0,0,700,1579,NA,NA,0,NA
"534",1870,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"535",1870,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"536",1870,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"537",1870,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"538",1870,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"539",1870,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"540",1870,560,"ZAF",0.1,0.1,0,0,0,0,1697.6,2547,6.13926342563484,NA,0,1
"541",1870,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"542",1870,600,"MAR",0,0,0,0,0,0,897,3776,NA,0,0,NA
"543",1870,615,"DZA",0.3,0.1,0,0,0,0.1,1140,3776,NA,NA,0,0.2
"544",1870,616,"TUN",0.1,0,0,0,0.1,0,1009,1176,NA,NA,0,0
"545",1870,640,"TUR",0.4,0,0,0,0.4,0,1165,11793,NA,0,1,NA
"546",1870,651,"EGY",0.4,0,0,0,0.4,0,1195,7049,NA,NA,1,0
"547",1870,710,"CHN",0,0,0,0,0,0,945,362477.4,NA,0,1,NA
"548",1870,713,"TWN",0,0,0,0,0,0,968,2345,NA,NA,0,NA
"549",1870,732,"KOR",0.1,0,0,0,0,0.1,820.3573,9753,NA,NA,0,NA
"550",1870,740,"JPN",0.7,0.5,0,0,0,0.2,1593.745,35428.8,NA,0,1,0
"551",1870,750,"IND",0.2,0,0,0,0,0.2,850,254884.3,NA,NA,0,0
"552",1870,775,"MMR",0.1,0,0,0,0,0.1,803,4245,NA,NA,0,NA
"553",1870,780,"LKA",0,0,0,0,0,0,1255.4,2895.9,-1.00729991390033,NA,0,0
"554",1870,800,"THA",0.3,0,0,0,0,0.3,969,5775,NA,0,1,0
"555",1870,820,"MYS",0,0,0,0,0,0,1055,800,NA,NA,0,0
"556",1870,830,"SGP",0,0,0,0,0,0,1423,84,NA,NA,0,0
"557",1870,840,"PHL",0,0,0,0,0,0,995,5063,NA,NA,0,0
"558",1870,850,"IDN",0.1,0,0,0,0,0.1,828.6,34259.8,0.89812449044532,NA,0,0.5
"559",1870,900,"AUS",0,0,0,0,0,0,6128.3,1875,3.19392589614723,NA,0,1
"560",1870,920,"NZL",0,0,0,0,0,0,5831.7,387,1.93753334077086,1,0,1
"561",1880,2,"USA",0.2,0.1,0.1,0,0,0,6487.90896,56237.3,1.66203985641889,1,1,1
"562",1880,20,"CAN",0,0,0,0,0,0,3354.1,4633,2.52927728595832,1,1,1
"563",1880,42,"DOM",0.9,0,0,0,0.9,0,NA,NA,NA,0,1,1
"564",1880,70,"MEX",1,0.2,0,0,0.6,0,NA,10984.2,NA,0,1,0
"565",1880,90,"GTM",0.9,0,0,0,0.9,0,NA,NA,NA,0,1,0
"566",1880,91,"HND",1,0,0,0,1,0,NA,NA,NA,0,1,0
"567",1880,92,"SLV",0,0,0,0,0,0,NA,NA,NA,0,1,0
"568",1880,93,"NIC",0,0,0,0,0,0,NA,NA,NA,0,1,0
"569",1880,94,"CRI",0.6,0,0,0,0.6,0,NA,NA,NA,0,1,0
"570",1880,95,"PAN",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"571",1880,100,"COL",1.2,0,0,0,1,0.2,1151.4,NA,0.194635346014675,0,1,0
"572",1880,101,"VEN",0.2,0,0,0,0.2,0,2270.9,2085.2,2.06286440209995,0,1,0
"573",1880,130,"ECU",1,0,0,0,1,0,760,NA,NA,0,1,0
"574",1880,135,"PER",1,0,0,0,1,0,853.5,NA,-1.93917306773854,0,1,0
"575",1880,140,"BRA",0.2,0,0.1,0,0,0,1054.6,12839.6,-1.02216483604369,0,1,0.2
"576",1880,145,"BOL",0,0,0,0,0,0,NA,NA,NA,0,1,0
"577",1880,150,"PRY",0.6,0,0,0,0.6,0,NA,NA,NA,0,1,0
"578",1880,155,"CHL",0.5,0,0.1,0,0.4,0,2626.6,2417.5,2.13024070142702,0,1,0
"579",1880,160,"ARG",0.1,0,0,0,0,0.1,3508.8,NA,5.14652922336537,0,1,0.3
"580",1880,165,"URY",0.1,0,0,0,0,0.1,3899.4,556.9,3.54578375796418,0,1,NA
"581",1880,200,"GBR",0.1,0,0,0,0,0,6301.7,35892.3,1.75917767563027,1,1,1
"582",1880,205,"IRL",NA,NA,0,NA,NA,NA,NA,4970.9,NA,NA,1,NA
"583",1880,210,"NLD",0,0,0,0,0,0,5035.3,4255.5,1.96067202163828,0,1,1
"584",1880,211,"BEL",0,0,0,0,0,0,5056.1,5818.2,1.39841814544989,0,1,1
"585",1880,220,"FRA",0.6,0.3,0,0,0,0,3574.8,39607.8,1.78701880229897,1,1,1
"586",1880,225,"CHE",NA,NA,0,NA,NA,NA,4578.60389,2890.4,3.93906088404127,1,1,NA
"587",1880,230,"ESP",0.3,0,0,0,0.3,0,2503.1,17275.1,0.69773102763201,0,1,NA
"588",1880,235,"PRT",0,0,0,0,0,0,1661.4,4795.5,1.28491198400496,0,1,1
"589",1880,255,"DEU",0.2,0.1,0,0,0,0,3475.4,45083.1,1.61914456639437,0,1,1
"590",1880,290,"POL",0,0,0,0,0,0,2041.5,NA,1.65284237207651,NA,0,0
"591",1880,305,"AUT",0,0,0,0,0,0,3574.3,5143.8,1.25859096440715,0,1,0
"592",1880,310,"HUN",0,0,0,0,0,0,NA,NA,NA,0,0,0
"593",1880,325,"ITA",0.1,0.1,0,0,0,0,2949.4,30484.4,0.781499892605004,0,1,0.6
"594",1880,350,"GRC",0,0,0,0,0,0,2296.8,4240.1,1.64471053271331,1,1,0.1
"595",1880,360,"ROU",0,0,0,0,0,0,530.3,NA,3.49972130894682,0,1,0
"596",1880,365,"RUS",0.2,0,0,0,0.1,0.1,NA,NA,NA,0,1,0
"597",1880,375,"FIN",0,0,0,0,0,0,1965.2,2181.6,1.34054714749535,NA,0,1
"598",1880,380,"SWE",0,0,0,0,0,0,2476.5,4652.5,0.590324182139102,0,1,1
"599",1880,385,"NOR",0,0,0,0,0,0,2563.4,1944.3,1.36935839723986,NA,0,1
"600",1880,390,"DNK",0.2,0.1,0,0,0,0,3663.5,2176.8,1.12230237088161,0,1,1
"601",1880,395,"ISL",NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA
"602",1880,437,"CIV",0,0,0,0,0,0,583.68,NA,NA,NA,0,NA
"603",1880,452,"GHA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"604",1880,475,"NGA",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"605",1880,482,"CAF",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"606",1880,501,"KEN",0,0,0,0,0,0,NA,NA,NA,NA,0,0
"607",1880,540,"AGO",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"608",1880,551,"ZMB",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"609",1880,552,"ZWE",0,0,0,0,0,0,NA,NA,NA,NA,0,NA
"610",1880,560,"ZAF",0.1,0.1,0,0,0,0,1743.8,NA,0.06848500967388,NA,0,1
"611",1880,590,"MUS",0,0,0,0,0,0,NA,NA,NA,NA,0,1
"612",1880,600,"MAR",0,0,0,0,0,0,NA,NA,NA,0,0,NA
"613",1880,615,"DZA",0,0,0,0,0,0,NA,NA,NA,NA,0,1
