"","case","cc3","country","year","gold_standard","independence","banking_crisis","systemic_crisis","domestic_debt_in_default","currency_crises","inflation_crises","external_default_ex_1975","external_default_in_1975","crisis_tally","cown","country_name"
"13070",61,"TWN","Taiwan",1849,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13071",61,"TWN","Taiwan",1850,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13072",61,"TWN","Taiwan",1851,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13073",61,"TWN","Taiwan",1852,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13074",61,"TWN","Taiwan",1853,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13075",61,"TWN","Taiwan",1854,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13076",61,"TWN","Taiwan",1855,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13077",61,"TWN","Taiwan",1856,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13078",61,"TWN","Taiwan",1857,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13079",61,"TWN","Taiwan",1858,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13080",61,"TWN","Taiwan",1859,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13081",61,"TWN","Taiwan",1860,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13082",61,"TWN","Taiwan",1861,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13083",61,"TWN","Taiwan",1862,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13084",61,"TWN","Taiwan",1863,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13085",61,"TWN","Taiwan",1864,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13086",61,"TWN","Taiwan",1865,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13087",61,"TWN","Taiwan",1866,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13088",61,"TWN","Taiwan",1867,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13089",61,"TWN","Taiwan",1868,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13090",61,"TWN","Taiwan",1869,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13091",61,"TWN","Taiwan",1870,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13092",61,"TWN","Taiwan",1871,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13093",61,"TWN","Taiwan",1872,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13094",61,"TWN","Taiwan",1873,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13095",61,"TWN","Taiwan",1874,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13096",61,"TWN","Taiwan",1875,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13097",61,"TWN","Taiwan",1876,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13098",61,"TWN","Taiwan",1877,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13099",61,"TWN","Taiwan",1878,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13100",61,"TWN","Taiwan",1879,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13101",61,"TWN","Taiwan",1880,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13102",61,"TWN","Taiwan",1881,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13103",61,"TWN","Taiwan",1882,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13104",61,"TWN","Taiwan",1883,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13105",61,"TWN","Taiwan",1884,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13106",61,"TWN","Taiwan",1885,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13107",61,"TWN","Taiwan",1886,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13108",61,"TWN","Taiwan",1887,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13109",61,"TWN","Taiwan",1888,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13110",61,"TWN","Taiwan",1889,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13111",61,"TWN","Taiwan",1890,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13112",61,"TWN","Taiwan",1891,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13113",61,"TWN","Taiwan",1892,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13114",61,"TWN","Taiwan",1893,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13115",61,"TWN","Taiwan",1894,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13116",61,"TWN","Taiwan",1895,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13117",61,"TWN","Taiwan",1896,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13118",61,"TWN","Taiwan",1897,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13119",61,"TWN","Taiwan",1898,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13120",61,"TWN","Taiwan",1899,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13121",61,"TWN","Taiwan",1900,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13122",61,"TWN","Taiwan",1901,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13123",61,"TWN","Taiwan",1902,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13124",61,"TWN","Taiwan",1903,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13125",61,"TWN","Taiwan",1904,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13126",61,"TWN","Taiwan",1905,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13127",61,"TWN","Taiwan",1906,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13128",61,"TWN","Taiwan",1907,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13129",61,"TWN","Taiwan",1908,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13130",61,"TWN","Taiwan",1909,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13131",61,"TWN","Taiwan",1910,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13132",61,"TWN","Taiwan",1911,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13133",61,"TWN","Taiwan",1912,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13134",61,"TWN","Taiwan",1913,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13135",61,"TWN","Taiwan",1914,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13136",61,"TWN","Taiwan",1915,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13137",61,"TWN","Taiwan",1916,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13138",61,"TWN","Taiwan",1917,NA,0,0,0,0,0,1,0,0,1,713,"Taiwan"
"13139",61,"TWN","Taiwan",1918,NA,0,0,0,0,0,1,0,0,1,713,"Taiwan"
"13140",61,"TWN","Taiwan",1919,NA,0,0,0,0,0,1,0,0,1,713,"Taiwan"
"13141",61,"TWN","Taiwan",1920,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13142",61,"TWN","Taiwan",1921,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13143",61,"TWN","Taiwan",1922,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13144",61,"TWN","Taiwan",1923,NA,0,1,1,0,0,0,0,0,2,713,"Taiwan"
"13145",61,"TWN","Taiwan",1924,NA,0,0,0,0,1,0,0,0,1,713,"Taiwan"
"13146",61,"TWN","Taiwan",1925,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13147",61,"TWN","Taiwan",1926,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13148",61,"TWN","Taiwan",1927,NA,0,1,1,0,0,0,0,0,2,713,"Taiwan"
"13149",61,"TWN","Taiwan",1928,NA,0,1,1,0,0,0,0,0,2,713,"Taiwan"
"13150",61,"TWN","Taiwan",1929,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13151",61,"TWN","Taiwan",1930,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13152",61,"TWN","Taiwan",1931,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13153",61,"TWN","Taiwan",1932,NA,0,0,0,0,1,0,0,0,1,713,"Taiwan"
"13154",61,"TWN","Taiwan",1933,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13155",61,"TWN","Taiwan",1934,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13156",61,"TWN","Taiwan",1935,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13157",61,"TWN","Taiwan",1936,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13158",61,"TWN","Taiwan",1937,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13159",61,"TWN","Taiwan",1938,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13160",61,"TWN","Taiwan",1939,NA,0,0,0,0,1,0,0,0,1,713,"Taiwan"
"13161",61,"TWN","Taiwan",1940,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13162",61,"TWN","Taiwan",1941,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13163",61,"TWN","Taiwan",1942,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13164",61,"TWN","Taiwan",1943,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13165",61,"TWN","Taiwan",1944,NA,0,0,0,0,0,0,0,0,0,713,"Taiwan"
"13166",61,"TWN","Taiwan",1945,NA,1,0,0,0,0,1,0,0,1,713,"Taiwan"
"13167",61,"TWN","Taiwan",1946,NA,1,0,0,0,1,1,0,0,2,713,"Taiwan"
"13168",61,"TWN","Taiwan",1947,NA,1,0,0,0,1,1,0,0,2,713,"Taiwan"
"13169",61,"TWN","Taiwan",1948,NA,1,0,0,0,1,1,0,0,2,713,"Taiwan"
"13170",61,"TWN","Taiwan",1949,NA,1,0,0,0,2,1,0,0,3,713,"Taiwan"
"13171",61,"TWN","Taiwan",1950,NA,1,0,0,0,1,1,0,0,2,713,"Taiwan"
"13172",61,"TWN","Taiwan",1951,NA,1,0,0,0,1,0,0,0,1,713,"Taiwan"
"13173",61,"TWN","Taiwan",1952,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13174",61,"TWN","Taiwan",1953,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13175",61,"TWN","Taiwan",1954,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13176",61,"TWN","Taiwan",1955,NA,1,0,0,0,1,0,0,0,1,713,"Taiwan"
"13177",61,"TWN","Taiwan",1956,NA,1,0,0,0,1,0,0,0,1,713,"Taiwan"
"13178",61,"TWN","Taiwan",1957,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13179",61,"TWN","Taiwan",1958,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13180",61,"TWN","Taiwan",1959,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13181",61,"TWN","Taiwan",1960,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13182",61,"TWN","Taiwan",1961,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13183",61,"TWN","Taiwan",1962,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13184",61,"TWN","Taiwan",1963,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13185",61,"TWN","Taiwan",1964,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13186",61,"TWN","Taiwan",1965,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13187",61,"TWN","Taiwan",1966,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13188",61,"TWN","Taiwan",1967,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13189",61,"TWN","Taiwan",1968,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13190",61,"TWN","Taiwan",1969,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13191",61,"TWN","Taiwan",1970,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13192",61,"TWN","Taiwan",1971,NA,1,0,0,0,1,0,0,0,1,713,"Taiwan"
"13193",61,"TWN","Taiwan",1972,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13194",61,"TWN","Taiwan",1973,NA,1,0,0,0,0,1,0,0,1,713,"Taiwan"
"13195",61,"TWN","Taiwan",1974,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13196",61,"TWN","Taiwan",1975,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13197",61,"TWN","Taiwan",1976,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13198",61,"TWN","Taiwan",1977,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13199",61,"TWN","Taiwan",1978,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13200",61,"TWN","Taiwan",1979,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13201",61,"TWN","Taiwan",1980,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13202",61,"TWN","Taiwan",1981,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13203",61,"TWN","Taiwan",1982,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13204",61,"TWN","Taiwan",1983,NA,1,1,0,0,0,0,0,0,1,713,"Taiwan"
"13205",61,"TWN","Taiwan",1984,NA,1,1,0,0,0,0,0,0,1,713,"Taiwan"
"13206",61,"TWN","Taiwan",1985,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13207",61,"TWN","Taiwan",1986,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13208",61,"TWN","Taiwan",1987,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13209",61,"TWN","Taiwan",1988,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13210",61,"TWN","Taiwan",1989,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13211",61,"TWN","Taiwan",1990,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13212",61,"TWN","Taiwan",1991,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13213",61,"TWN","Taiwan",1992,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13214",61,"TWN","Taiwan",1993,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13215",61,"TWN","Taiwan",1994,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13216",61,"TWN","Taiwan",1995,NA,1,1,0,0,0,0,0,0,1,713,"Taiwan"
"13217",61,"TWN","Taiwan",1996,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13218",61,"TWN","Taiwan",1997,NA,1,1,1,0,1,0,0,0,3,713,"Taiwan"
"13219",61,"TWN","Taiwan",1998,NA,1,1,1,0,0,0,0,0,2,713,"Taiwan"
"13220",61,"TWN","Taiwan",1999,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13221",61,"TWN","Taiwan",2000,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13222",61,"TWN","Taiwan",2001,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13223",61,"TWN","Taiwan",2002,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13224",61,"TWN","Taiwan",2003,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13225",61,"TWN","Taiwan",2004,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13226",61,"TWN","Taiwan",2005,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13227",61,"TWN","Taiwan",2006,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13228",61,"TWN","Taiwan",2007,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13229",61,"TWN","Taiwan",2008,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13230",61,"TWN","Taiwan",2009,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13231",61,"TWN","Taiwan",2010,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13232",61,"TWN","Taiwan",2011,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13233",61,"TWN","Taiwan",2012,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13234",61,"TWN","Taiwan",2013,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13235",61,"TWN","Taiwan",2014,NA,1,0,0,0,0,0,0,0,0,713,"Taiwan"
"13236",61,"TWN","Taiwan",2015,NA,1,NA,0,0,0,0,0,0,NA,713,"Taiwan"
"13237",61,"TWN","Taiwan",2016,NA,1,NA,0,NA,0,0,0,0,NA,713,"Taiwan"
"13238",62,"THA","Thailand",1800,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13239",62,"THA","Thailand",1801,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13240",62,"THA","Thailand",1802,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13241",62,"THA","Thailand",1803,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13242",62,"THA","Thailand",1804,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13243",62,"THA","Thailand",1805,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13244",62,"THA","Thailand",1806,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13245",62,"THA","Thailand",1807,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13246",62,"THA","Thailand",1808,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13247",62,"THA","Thailand",1809,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13248",62,"THA","Thailand",1810,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13249",62,"THA","Thailand",1811,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13250",62,"THA","Thailand",1812,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13251",62,"THA","Thailand",1813,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13252",62,"THA","Thailand",1814,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13253",62,"THA","Thailand",1815,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13254",62,"THA","Thailand",1816,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13255",62,"THA","Thailand",1817,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13256",62,"THA","Thailand",1818,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13257",62,"THA","Thailand",1819,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13258",62,"THA","Thailand",1820,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13259",62,"THA","Thailand",1821,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13260",62,"THA","Thailand",1822,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13261",62,"THA","Thailand",1823,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13262",62,"THA","Thailand",1824,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13263",62,"THA","Thailand",1825,0,1,0,0,0,0,1,0,0,1,800,"Thailand"
"13264",62,"THA","Thailand",1826,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13265",62,"THA","Thailand",1827,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13266",62,"THA","Thailand",1828,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13267",62,"THA","Thailand",1829,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13268",62,"THA","Thailand",1830,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13269",62,"THA","Thailand",1831,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13270",62,"THA","Thailand",1832,0,1,0,0,0,0,1,0,0,1,800,"Thailand"
"13271",62,"THA","Thailand",1833,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13272",62,"THA","Thailand",1834,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13273",62,"THA","Thailand",1835,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13274",62,"THA","Thailand",1836,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13275",62,"THA","Thailand",1837,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13276",62,"THA","Thailand",1838,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13277",62,"THA","Thailand",1839,0,1,0,0,0,0,1,0,0,1,800,"Thailand"
"13278",62,"THA","Thailand",1840,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13279",62,"THA","Thailand",1841,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13280",62,"THA","Thailand",1842,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13281",62,"THA","Thailand",1843,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13282",62,"THA","Thailand",1844,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13283",62,"THA","Thailand",1845,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13284",62,"THA","Thailand",1846,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13285",62,"THA","Thailand",1847,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13286",62,"THA","Thailand",1848,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13287",62,"THA","Thailand",1849,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13288",62,"THA","Thailand",1850,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13289",62,"THA","Thailand",1851,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13290",62,"THA","Thailand",1852,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13291",62,"THA","Thailand",1853,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13292",62,"THA","Thailand",1854,0,1,0,0,0,0,1,0,0,1,800,"Thailand"
"13293",62,"THA","Thailand",1855,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13294",62,"THA","Thailand",1856,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13295",62,"THA","Thailand",1857,0,1,0,0,0,0,1,0,0,1,800,"Thailand"
"13296",62,"THA","Thailand",1858,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13297",62,"THA","Thailand",1859,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13298",62,"THA","Thailand",1860,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13299",62,"THA","Thailand",1861,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13300",62,"THA","Thailand",1862,0,1,0,0,0,1,0,0,0,1,800,"Thailand"
"13301",62,"THA","Thailand",1863,0,1,0,0,0,1,0,0,0,1,800,"Thailand"
"13302",62,"THA","Thailand",1864,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13303",62,"THA","Thailand",1865,0,1,0,0,0,0,1,0,0,1,800,"Thailand"
"13304",62,"THA","Thailand",1866,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13305",62,"THA","Thailand",1867,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13306",62,"THA","Thailand",1868,0,1,0,0,0,0,1,0,0,1,800,"Thailand"
"13307",62,"THA","Thailand",1869,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13308",62,"THA","Thailand",1870,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13309",62,"THA","Thailand",1871,0,1,0,0,0,0,1,0,0,1,800,"Thailand"
"13310",62,"THA","Thailand",1872,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13311",62,"THA","Thailand",1873,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13312",62,"THA","Thailand",1874,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13313",62,"THA","Thailand",1875,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13314",62,"THA","Thailand",1876,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13315",62,"THA","Thailand",1877,0,1,0,0,0,0,1,0,0,1,800,"Thailand"
"13316",62,"THA","Thailand",1878,0,1,0,0,0,0,1,0,0,1,800,"Thailand"
"13317",62,"THA","Thailand",1879,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13318",62,"THA","Thailand",1880,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13319",62,"THA","Thailand",1881,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13320",62,"THA","Thailand",1882,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13321",62,"THA","Thailand",1883,0,1,0,0,0,1,0,0,0,1,800,"Thailand"
"13322",62,"THA","Thailand",1884,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13323",62,"THA","Thailand",1885,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13324",62,"THA","Thailand",1886,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13325",62,"THA","Thailand",1887,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13326",62,"THA","Thailand",1888,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13327",62,"THA","Thailand",1889,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13328",62,"THA","Thailand",1890,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13329",62,"THA","Thailand",1891,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13330",62,"THA","Thailand",1892,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13331",62,"THA","Thailand",1893,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13332",62,"THA","Thailand",1894,0,1,0,0,0,1,0,0,0,1,800,"Thailand"
"13333",62,"THA","Thailand",1895,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13334",62,"THA","Thailand",1896,0,1,0,0,0,0,1,0,0,1,800,"Thailand"
"13335",62,"THA","Thailand",1897,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13336",62,"THA","Thailand",1898,0,1,0,0,0,0,1,0,0,1,800,"Thailand"
"13337",62,"THA","Thailand",1899,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13338",62,"THA","Thailand",1900,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13339",62,"THA","Thailand",1901,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13340",62,"THA","Thailand",1902,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13341",62,"THA","Thailand",1903,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13342",62,"THA","Thailand",1904,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13343",62,"THA","Thailand",1905,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13344",62,"THA","Thailand",1906,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13345",62,"THA","Thailand",1907,0,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13346",62,"THA","Thailand",1908,1,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13347",62,"THA","Thailand",1909,1,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13348",62,"THA","Thailand",1910,1,1,0,0,0,0,0,0,0,0,800,"Thailand"
"13349",62,"THA","Thailand",1911,1,1,0,0,0,0,1,0,0,1,800,"Thailand"
"13350",62,"THA","Thailand",1912,1,1,0,0,0,0,0,0,0,0,800,"Thailand"
