"","X","cc3","year","gold_standard","independence","banking_crisis","systemic_crisis","domestic_debt_in_default","currency_crises","inflation_crises","external_default_ex_1975","external_default_in_1975","crisis_tally","cown","cowcodes","iso3c","iso3n","country_name","democracy","country","gdppc","pop","percent_growth","log_gdppc"
"193",333,"AGO",1915,0,0,0,0,0,0,1,0,0,1,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",334,"AGO",1916,0,0,0,0,0,0,1,0,0,1,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",335,"AGO",1917,0,0,0,0,0,0,1,0,0,1,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",336,"AGO",1918,0,0,0,0,0,0,1,0,0,1,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",337,"AGO",1919,0,0,0,0,0,0,1,0,0,1,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",338,"AGO",1920,0,0,0,0,0,0,1,0,0,1,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",339,"AGO",1921,0,0,0,0,0,0,1,0,0,1,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",340,"AGO",1922,0,0,0,0,0,0,1,0,0,1,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",341,"AGO",1923,0,0,0,0,0,0,1,0,0,1,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",342,"AGO",1924,0,0,0,0,0,0,1,0,0,1,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",343,"AGO",1925,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",344,"AGO",1926,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",345,"AGO",1927,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",346,"AGO",1928,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",347,"AGO",1929,1,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",348,"AGO",1930,1,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",349,"AGO",1931,1,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",350,"AGO",1932,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",351,"AGO",1933,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",352,"AGO",1934,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",353,"AGO",1935,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",354,"AGO",1936,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",355,"AGO",1937,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",356,"AGO",1938,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",357,"AGO",1939,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",358,"AGO",1940,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",359,"AGO",1941,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",360,"AGO",1942,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",361,"AGO",1943,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",362,"AGO",1944,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",363,"AGO",1945,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",364,"AGO",1946,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",365,"AGO",1947,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",366,"AGO",1948,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",367,"AGO",1949,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",368,"AGO",1950,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,"Angola",1677,4117.617,NA,7.42535788702715
"229",369,"AGO",1951,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,"Angola",1715,4173.095,2.26595110316041,7.44775128004791
"230",370,"AGO",1952,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,"Angola",1755,4232.095,2.33236151603499,7.47079377419506
"231",371,"AGO",1953,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,"Angola",1795,4293.84,2.27920227920228,7.49331724886215
"232",372,"AGO",1954,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,"Angola",1720,4357.527,-4.17827298050139,7.45066079621154
"233",373,"AGO",1955,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,"Angola",1830,4423.223,6.3953488372093,7.51261754467451
"234",374,"AGO",1956,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,"Angola",1769,4490.992,-3.33333333333333,7.47873482556787
"235",375,"AGO",1957,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,"Angola",1908,4561.361,7.85754663651781,7.55433482372575
"236",376,"AGO",1958,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,"Angola",1978,4635.885,3.66876310272537,7.59034694560257
"237",377,"AGO",1959,0,0,0,0,0,1,0,0,0,1,540,NA,NA,NA,NA,NA,"Angola",1953,4714.676,-1.2639029322548,7.57763383260273
"238",378,"AGO",1960,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,"Angola",1997,4797.344,2.25294418842806,7.5999019592085
"239",379,"AGO",1961,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,"Angola",2225,4752.489,11.4171256885328,7.70796153183549
"240",380,"AGO",1962,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,"Angola",2128,4826.015,-4.35955056179775,7.66340766489348
"241",381,"AGO",1963,0,0,0,0,0,1,1,0,0,2,540,NA,NA,NA,NA,NA,"Angola",2200,4919.586,3.38345864661654,7.69666708152646
"242",382,"AGO",1964,0,0,0,0,0,0,1,0,0,1,540,NA,NA,NA,NA,NA,"Angola",2407,5026.044,9.40909090909091,7.78655180642871
"243",383,"AGO",1965,0,0,0,0,0,0,1,0,0,1,540,NA,NA,NA,NA,NA,"Angola",2544,5134.818,5.6917324470295,7.84188592898462
"244",384,"AGO",1966,0,0,0,0,0,1,1,0,0,2,540,NA,NA,NA,NA,NA,"Angola",2646,5201.25,4.00943396226415,7.8811822022271
"245",385,"AGO",1967,0,0,0,0,0,0,1,0,0,1,540,NA,NA,NA,NA,NA,"Angola",2753,5247.469,4.04383975812547,7.9208096792886
"246",386,"AGO",1968,0,0,0,0,0,1,1,0,0,2,540,NA,NA,NA,NA,NA,"Angola",2665,5350.384,-3.19651289502361,7.88833450073865
"247",387,"AGO",1969,0,0,0,0,0,0,1,0,0,1,540,NA,NA,NA,NA,NA,"Angola",2695,5471.641,1.12570356472795,7.8995244720322
"248",388,"AGO",1970,0,0,0,0,0,1,0,0,0,1,540,NA,NA,NA,NA,NA,"Angola",2818,5605.626,4.56400742115028,7.94413749111411
"249",389,"AGO",1971,0,0,0,0,0,0,0,0,0,0,540,NA,NA,NA,NA,NA,"Angola",2754,5752.957,-2.27111426543648,7.92117272158701
"250",390,"AGO",1972,0,0,0,0,0,1,0,0,0,1,540,NA,NA,NA,NA,NA,"Angola",2729,5895.212,-0.907770515613653,7.91205688817901
"251",391,"AGO",1973,0,0,0,0,0,1,0,0,0,1,540,NA,NA,NA,NA,NA,"Angola",2852,6026.363,4.5071454745328,7.9561263512135
"252",392,"AGO",1974,0,0,0,0,0,0,1,0,0,1,540,NA,NA,NA,NA,NA,"Angola",2727,5987.492,-4.38288920056101,7.91132401896335
"253",393,"AGO",1975,0,1,0,0,0,0,1,0,0,1,540,"ANG","AGO",24,"Angola",0,"Angola",1710,5885.455,-37.2937293729373,7.44483327389219
"254",394,"AGO",1976,0,1,0,0,1,0,1,0,0,2,540,"ANG","AGO",24,"Angola",0,"Angola",1521,5943.466,-11.0526315789474,7.32778053842163
"255",395,"AGO",1977,0,1,0,0,0,0,1,0,0,1,540,"ANG","AGO",24,"Angola",0,"Angola",1500,6163.714,-1.38067061143984,7.31388683163346
"256",396,"AGO",1978,0,1,0,0,0,0,1,0,0,1,540,"ANG","AGO",24,"Angola",0,"Angola",1530,6287.18,2,7.33367639565768
"257",397,"AGO",1979,0,1,0,0,0,0,1,0,0,1,540,"ANG","AGO",24,"Angola",0,"Angola",1527,6452.546,-0.196078431372549,7.33171496972647
"258",398,"AGO",1980,0,1,0,0,0,0,1,0,0,1,540,"ANG","AGO",24,"Angola",0,"Angola",1532,6743.08,0.327439423706614,7.33498187887181
"259",399,"AGO",1981,0,1,0,0,0,0,0,0,0,0,540,"ANG","AGO",24,"Angola",0,"Angola",1471,6879.574,-3.98172323759791,7.29437729928882
"260",400,"AGO",1982,0,1,0,0,0,0,0,0,0,0,540,"ANG","AGO",24,"Angola",0,"Angola",1374,7018.526,-6.59415363698164,7.22620901010067
"261",401,"AGO",1983,0,1,0,0,0,0,0,0,0,0,540,"ANG","AGO",24,"Angola",0,"Angola",1288,7240.535,-6.25909752547307,7.16162200293919
"262",402,"AGO",1984,0,1,0,0,0,0,0,0,0,0,540,"ANG","AGO",24,"Angola",0,"Angola",1259,7442.448,-2.25155279503106,7.13886699994552
"263",403,"AGO",1985,0,1,0,0,0,0,0,1,1,1,540,"ANG","AGO",24,"Angola",0,"Angola",1242,7584.709,-1.35027799841144,7.12528309151071
"264",404,"AGO",1986,0,1,0,0,0,0,0,1,1,1,540,"ANG","AGO",24,"Angola",0,"Angola",1106,7748.632,-10.9500805152979,7.00940893270864
"265",405,"AGO",1987,0,1,0,0,0,0,0,1,1,1,540,"ANG","AGO",24,"Angola",0,"Angola",1211,7878.396,9.49367088607595,7.10002716662926
"266",406,"AGO",1988,0,1,0,0,0,0,0,1,1,1,540,"ANG","AGO",24,"Angola",0,"Angola",1360,8023.39,12.3038810900083,7.21597500265147
"267",407,"AGO",1989,0,1,0,0,0,0,0,1,1,1,540,"ANG","AGO",24,"Angola",0,"Angola",1360,8153.844,0,7.21597500265147
"268",408,"AGO",1990,0,1,0,0,0,0,0,1,1,1,540,"ANG","AGO",24,"Angola",0,"Angola",1384,8296.606,1.76470588235294,7.23345541862144
"269",409,"AGO",1991,0,1,0,0,0,1,1,1,1,3,540,"ANG","AGO",24,"Angola",0,"Angola",1437.1472,8587.262847,3.84011560693642,7.27111089743711
"270",410,"AGO",1992,0,1,1,0,1,1,1,1,1,5,540,"ANG","AGO",24,"Angola",0,"Angola",1389.3295,8898.844005,-3.32726529335339,7.23729604839245
"271",411,"AGO",1993,0,1,1,0,1,1,1,1,1,5,540,"ANG","AGO",24,"Angola",0,"Angola",1080.4806,9241.704239,-22.2300685330586,6.98608630718322
"272",412,"AGO",1994,0,1,1,0,1,1,1,1,1,5,540,"ANG","AGO",24,"Angola",0,"Angola",1120.8482,9600.595904,3.73607818594798,7.02273278281192
"273",413,"AGO",1995,0,1,1,0,1,2,1,1,1,6,540,"ANG","AGO",24,"Angola",0,"Angola",1319.1589,9963.730898,17.692913277641,7.18550738712335
"274",414,"AGO",1996,0,1,1,0,1,1,1,1,1,5,540,"ANG","AGO",24,"Angola",0,"Angola",1533.9839,10312.88155,16.2849979634751,7.33627517136694
"275",415,"AGO",1997,0,1,1,0,1,1,1,1,1,5,540,"ANG","AGO",24,"Angola",0,"Angola",1687.3178,10651.35676,9.9957959141553,7.43148792757748
"276",416,"AGO",1998,0,1,1,0,1,1,1,1,1,5,540,"ANG","AGO",24,"Angola",0,"Angola",1811.1681,10990.12133,7.34006954706458,7.50227925271944
"277",417,"AGO",1999,0,1,0,0,1,2,1,1,1,5,540,"ANG","AGO",24,"Angola",0,"Angola",1899.4152,11333.69003,4.87238594805197,7.54982766759692
"278",418,"AGO",2000,0,1,0,0,1,1,1,1,1,4,540,"ANG","AGO",24,"Angola",0,"Angola",2013.6362,11676.39962,6.01348246555045,7.6081939121747
"279",419,"AGO",2001,0,1,0,0,1,1,1,1,1,4,540,"ANG","AGO",24,"Angola",0,"Angola",2162.485,12030.03821,7.39204032982722,7.67947562643083
"280",420,"AGO",2002,0,1,0,0,1,1,1,1,1,4,540,"ANG","AGO",24,"Angola",0,"Angola",2522.6719,12442.99764,16.6561571525351,7.83347022313533
"281",421,"AGO",2003,0,1,0,0,0,1,1,1,1,3,540,"ANG","AGO",24,"Angola",0,"Angola",2711.9283,12935.8823,7.50222016584877,7.90578388400155
"282",422,"AGO",2004,0,1,0,0,0,1,1,0,0,2,540,"ANG","AGO",24,"Angola",0,"Angola",3064.2987,13480.08513,12.9933523684973,8.02790029876053
"283",423,"AGO",2005,0,1,0,0,0,1,1,0,0,2,540,"ANG","AGO",24,"Angola",0,"Angola",3708.7706,14011.99499,21.0316278892785,8.21872532080565
"284",424,"AGO",2006,0,1,0,0,0,0,0,0,0,0,540,"ANG","AGO",24,"Angola",0,"Angola",4592.3373,14534.84471,23.8237085895795,8.43236211946956
"285",425,"AGO",2007,0,1,0,0,0,0,0,0,0,0,540,"ANG","AGO",24,"Angola",0,"Angola",5773.5483,15083.49596,25.7213467312168,8.66121531588071
"286",426,"AGO",2008,0,1,0,0,0,0,0,0,0,0,540,"ANG","AGO",24,"Angola",0,"Angola",6743.7482,15657.7101,16.804222457098,8.81651943658846
"287",427,"AGO",2009,0,1,0,0,0,1,0,0,0,1,540,"ANG","AGO",24,"Angola",0,"Angola",7087.6041,16260.20613,5.09888403010064,8.86624371720847
"288",428,"AGO",2010,0,1,0,0,0,0,0,0,0,0,540,"ANG","AGO",24,"Angola",0,"Angola",7520.6658,16884.38118,6.11012824488885,8.9255429083703
"289",429,"AGO",2011,0,1,0,0,0,0,0,0,0,0,540,"ANG","AGO",24,"Angola",0,"Angola",8016,17524.24163,6.58630782396952,8.98931956604295
"290",430,"AGO",2012,0,1,0,0,0,0,0,0,0,0,540,"ANG","AGO",24,"Angola",0,"Angola",8190,18201.55001,2.17065868263473,9.0107912695156
"291",431,"AGO",2013,0,1,0,0,0,0,0,0,0,0,540,"ANG","AGO",24,"Angola",0,"Angola",8508,18907.05006,3.88278388278388,9.04887970584956
"292",432,"AGO",2014,0,1,0,0,0,0,0,0,0,0,540,"ANG","AGO",24,"Angola",0,"Angola",8673,19623.34487,1.93935119887165,9.06808532439531
"293",433,"AGO",2015,0,1,NA,NA,0,0,0,0,0,NA,540,"ANG","AGO",24,"Angola",0,"Angola",8689,20353.17508,0.184480571889773,9.06992821825944
"294",434,"AGO",2016,0,1,NA,NA,NA,0,0,0,0,NA,540,"ANG","AGO",24,"Angola",0,"Angola",8453,21097.11044,-2.71607779951663,9.04239498112674
"295",505,"ARG",1870,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",2340,1796,NA,7.75833346749091
"296",506,"ARG",1871,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,NA,NA,NA,NA,NA
"297",507,"ARG",1872,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,NA,NA,NA,NA,NA
"298",508,"ARG",1873,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,NA,NA,NA,NA,NA
"299",509,"ARG",1874,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,NA,NA,NA,NA,NA
"300",510,"ARG",1875,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",2606,NA,NA,7.8659554139335
"301",511,"ARG",1876,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",2611,NA,0.191864927091328,7.86787149039632
"302",512,"ARG",1877,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",2820,NA,8.00459594025278,7.944846711002
"303",513,"ARG",1878,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",2619,NA,-7.12765957446809,7.87092959675514
"304",514,"ARG",1879,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",2664,NA,1.71821305841924,7.88795933659994
"305",515,"ARG",1880,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",2557,NA,-4.01651651651652,7.84698098213879
"306",516,"ARG",1881,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",2541,NA,-0.625733281188893,7.8407064517494
"307",517,"ARG",1882,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",3108,NA,22.3140495867769,8.04205641005875
"308",518,"ARG",1883,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",3373,NA,8.52638352638353,8.12385426310591
"309",519,"ARG",1884,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",3486,NA,3.35013341239253,8.15679704667565
"310",520,"ARG",1885,1,1,0,0,0,0,1,0,0,1,160,"ARG","ARG",32,"Argentina",0,"Argentina",3904,NA,11.9908204245554,8.27001306227379
"311",521,"ARG",1886,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",3771,NA,-3.40676229508197,8.23536064375335
"312",522,"ARG",1887,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",3841,NA,1.85627154600902,8.2537483433285
"313",523,"ARG",1888,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",4219,NA,9.84118719083572,8.34759040703006
"314",524,"ARG",1889,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",4288,NA,1.63545863948803,8.36380888451688
"315",525,"ARG",1890,0,1,1,1,1,0,1,1,1,5,160,"ARG","ARG",32,"Argentina",0,"Argentina",3851,3376,-10.1912313432836,8.25634777291802
"316",526,"ARG",1891,0,1,1,1,1,0,0,1,1,4,160,"ARG","ARG",32,"Argentina",0,"Argentina",3631,NA,-5.71280186964425,8.19753873972118
"317",527,"ARG",1892,0,1,0,0,1,0,0,1,1,2,160,"ARG","ARG",32,"Argentina",0,"Argentina",4251,NA,17.0751858992013,8.35514473946184
"318",528,"ARG",1893,0,1,0,0,1,0,0,1,1,2,160,"ARG","ARG",32,"Argentina",0,"Argentina",4409,NA,3.71677252411197,8.39162996844089
"319",529,"ARG",1894,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",4968,NA,12.6786119301429,8.51097389160232
"320",530,"ARG",1895,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",5384,NA,8.37359098228663,8.59137258959049
"321",531,"ARG",1896,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",5716,NA,6.16641901931649,8.65119947126397
"322",532,"ARG",1897,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",4500,NA,-21.2736179146256,8.41205487329293
"323",533,"ARG",1898,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",4741,NA,5.35555555555556,8.46421426662535
"324",534,"ARG",1899,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",5412,NA,14.15313225058,8.59655874679698
"325",535,"ARG",1900,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",4583,4693,-15.3178122690318,8.43032725839458
"326",536,"ARG",1901,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",4591,4873,0.174558149683613,8.4320709379994
"327",537,"ARG",1902,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",4331,5060,-5.66325419298628,8.37378460812088
"328",538,"ARG",1903,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",4769,5254,10.1131378434542,8.47010158388239
"329",539,"ARG",1904,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",5086,5455,6.64709582721745,8.53444354482276
"330",540,"ARG",1905,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",5545,5664,9.02477388910735,8.62083222617572
"331",541,"ARG",1906,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",5608,5881,1.13615870153291,8.63212772950834
"332",542,"ARG",1907,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",5514,6107,-1.67617689015692,8.6152269316876
"333",543,"ARG",1908,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",5829,6341,5.71273122959739,8.67077227934454
"334",544,"ARG",1909,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",5896,6584,1.14942528735632,8.6821990260005
"335",545,"ARG",1910,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",6092,6836,3.32428765264586,8.71489585024849
"336",546,"ARG",1911,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",5971,7098,-1.98621142481944,8.69483715865908
"337",547,"ARG",1912,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",6223,7370,4.22039859320047,8.73616806585823
"338",548,"ARG",1913,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",6052,7653,-2.74787080186405,8.70830929589169
"339",549,"ARG",1914,1,1,1,1,0,0,0,0,0,2,160,"ARG","ARG",32,"Argentina",1,"Argentina",5263,7885,-13.0370125578321,8.56864647300515
"340",550,"ARG",1915,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",5171,8072,-1.74805244157325,8.55101473989175
"341",551,"ARG",1916,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",4927,8226,-4.71862309031135,8.50268850521336
"342",552,"ARG",1917,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",4447,8374,-9.74223665516542,8.40020983593042
"343",553,"ARG",1918,0,1,0,0,0,0,1,0,0,1,160,"ARG","ARG",32,"Argentina",1,"Argentina",5177,8518,16.4155610523949,8.55217416031148
"344",554,"ARG",1919,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",5271,8672,1.81572339192583,8.57016507618234
"345",555,"ARG",1920,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",5536,8861,5.02750901157276,8.61920811682297
"346",556,"ARG",1921,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",5533,9092,-0.0541907514450867,8.61866616034687
"347",557,"ARG",1922,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",5796,9368,4.75329839146937,8.66509582133973
"348",558,"ARG",1923,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",6213,9707,7.19461697722567,8.73456008995299
"349",559,"ARG",1924,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",6464,10054,4.03991630452277,8.77415829120596
"350",560,"ARG",1925,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",6247,10358,-3.35705445544554,8.74001669151952
"351",561,"ARG",1926,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",6366,10652,1.90491435889227,8.75888368001702
"352",562,"ARG",1927,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",6625,10965,4.06848884699969,8.79875658285984
"353",563,"ARG",1928,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",6840,11282,3.24528301886792,8.830689198761
"354",564,"ARG",1929,1,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",6961,11592,1.76900584795322,8.84822206837138
"355",565,"ARG",1930,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",1,"Argentina",6503,11896,-6.57951443758081,8.78017265122765
"356",566,"ARG",1931,0,1,1,1,0,0,0,0,0,2,160,"ARG","ARG",32,"Argentina",0,"Argentina",5917,12167,-9.01122558819007,8.68575383296015
"357",567,"ARG",1932,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",5614,12402,-5.12083826263309,8.63319686717254
"358",568,"ARG",1933,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",5772,12623,2.81439258995369,8.66094715506093
"359",569,"ARG",1934,0,1,1,1,0,0,0,0,0,2,160,"ARG","ARG",32,"Argentina",0,"Argentina",6129,12834,6.18503118503119,8.72095002893026
"360",570,"ARG",1935,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",6296,13044,2.72475118290096,8.74782860848874
"361",571,"ARG",1936,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",6236,13260,-0.952986022871665,8.73825457652612
"362",572,"ARG",1937,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",6575,13490,5.4361770365619,8.79118193673602
"363",573,"ARG",1938,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",6491,13724,-1.27756653992395,8.77832592863448
"364",574,"ARG",1939,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",6612,13984,1.86411955014636,8.79679268767466
"365",575,"ARG",1940,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",6633,14169,0.317604355716878,8.799963219507
"366",576,"ARG",1941,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",6861,14402,3.43735866123926,8.8337542234184
"367",577,"ARG",1942,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",6829,14638,-0.466404314239907,8.82907995256484
"368",578,"ARG",1943,0,1,0,0,0,0,0,0,0,0,160,"ARG","ARG",32,"Argentina",0,"Argentina",6666,14877,-2.38687948455118,8.80492526261806
