"","X","cc3","year","gold_standard","independence","banking_crisis","systemic_crisis","domestic_debt_in_default","currency_crises","inflation_crises","external_default_ex_1975","external_default_in_1975","crisis_tally","cown","cowcodes","iso3c","iso3n","country_name","democracy","country","gdppc","pop","percent_growth","log_gdppc","gdppc_impute","pop_impute","percent_growth_impute"
"14613",14613,"VEN",1873,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1884,1725,7.65714285714286,7.54168309988211,1884,1725,7.65714285714286
"14614",14614,"VEN",1874,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2077,1753,10.244161358811,7.63916117165917,2077,1753,10.244161358811
"14615",14615,"VEN",1875,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1846,1784,-11.1218103033221,7.52131798019924,1846,1784,-11.1218103033221
"14616",14616,"VEN",1876,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1924,1816,4.22535211267606,7.56268124672188,1924,1816,4.22535211267606
"14617",14617,"VEN",1877,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1943,1849,0.987525987525988,7.57250298502038,1943,1849,0.987525987525988
"14618",14618,"VEN",1878,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2077,1883,6.89655172413793,7.63916117165917,2077,1883,6.89655172413793
"14619",14619,"VEN",1879,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2039,1917,-1.82956186807896,7.62070508683826,2039,1917,-1.82956186807896
"14620",14620,"VEN",1880,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2153,1952,5.59097596861206,7.67508185771633,2153,1952,5.59097596861206
"14621",14621,"VEN",1881,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2153,1986,0,7.67508185771633,2153,1986,0
"14622",14622,"VEN",1882,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2115,2019,-1.76497909893172,7.65728279297819,2115,2019,-1.76497909893172
"14623",14623,"VEN",1883,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2211,2052,4.53900709219858,7.70165236264223,2211,2052,4.53900709219858
"14624",14624,"VEN",1884,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2346,2083,6.10583446404342,7.76089319585102,2346,2083,6.10583446404342
"14625",14625,"VEN",1885,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2173,2113,-7.37425404944586,7.68432406768116,2173,2113,-7.37425404944586
"14626",14626,"VEN",1886,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2308,2129,6.21260929590428,7.7445698093545,2308,2129,6.21260929590428
"14627",14627,"VEN",1887,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2385,2147,3.33622183708839,7.77737360265786,2385,2147,3.33622183708839
"14628",14628,"VEN",1888,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2385,2173,0,7.77737360265786,2385,2173,0
"14629",14629,"VEN",1889,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2480,2198,3.9832285115304,7.8164169836918,2480,2198,3.9832285115304
"14630",14630,"VEN",1890,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2673,2224,7.78225806451613,7.89133075766189,2673,2224,7.78225806451613
"14631",14631,"VEN",1891,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2520,2255,-5.72390572390572,7.83241092718792,2520,2255,-5.72390572390572
"14632",14632,"VEN",1892,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2270,2285,-9.92063492063492,7.72797554210556,2270,2285,-9.92063492063492
"14633",14633,"VEN",1893,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2270,2314,0,7.72797554210556,2270,2314,0
"14634",14634,"VEN",1894,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2232,2346,-1.67400881057269,7.71110125184016,2232,2346,-1.67400881057269
"14635",14635,"VEN",1895,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2423,2375,8.5573476702509,7.7931743471892,2423,2375,8.5573476702509
"14636",14636,"VEN",1896,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2134,2408,-11.9273627734214,7.66622192566273,2134,2408,-11.9273627734214
"14637",14637,"VEN",1897,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2192,2442,2.71790065604499,7.69302574841789,2192,2442,2.71790065604499
"14638",14638,"VEN",1898,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2134,2475,-2.64598540145985,7.66622192566273,2134,2475,-2.64598540145985
"14639",14639,"VEN",1899,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1808,2509,-15.2764761012184,7.5005294853953,1808,2509,-15.2764761012184
"14640",14640,"VEN",1900,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1846,2542,2.10176991150442,7.52131798019924,1846,2542,2.10176991150442
"14641",14641,"VEN",1901,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1769,2576,-4.17118093174431,7.47873482556787,1769,2576,-4.17118093174431
"14642",14642,"VEN",1902,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1655,2609,-6.44431882419446,7.4121603349452,1655,2609,-6.44431882419446
"14643",14643,"VEN",1903,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1769,2643,6.88821752265861,7.47873482556787,1769,2643,6.88821752265861
"14644",14644,"VEN",1904,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1788,2690,1.07405313736574,7.48941208350872,1788,2690,1.07405313736574
"14645",14645,"VEN",1905,0,1,0,0,0,0,0,1,1,1,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1808,2706,1.11856823266219,7.5005294853953,1808,2706,1.11856823266219
"14646",14646,"VEN",1906,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1788,2720,-1.10619469026549,7.48941208350872,1788,2720,-1.10619469026549
"14647",14647,"VEN",1907,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1731,2741,-3.18791946308725,7.45703208912238,1731,2741,-3.18791946308725
"14648",14648,"VEN",1908,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1693,2761,-2.19526285384171,7.434847875212,1693,2761,-2.19526285384171
"14649",14649,"VEN",1909,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1693,2780,0,7.434847875212,1693,2780,0
"14650",14650,"VEN",1910,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1674,2805,-1.12226816302422,7.42356844425917,1674,2805,-1.12226816302422
"14651",14651,"VEN",1911,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1596,2834,-4.6594982078853,7.37588214821501,1596,2834,-4.6594982078853
"14652",14652,"VEN",1912,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1712,2856,7.26817042606516,7.44600149832412,1712,2856,7.26817042606516
"14653",14653,"VEN",1913,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1750,2874,2.2196261682243,7.46794233228585,1750,2874,2.2196261682243
"14654",14654,"VEN",1914,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2020,2899,15.4285714285714,7.61134771740362,2020,2899,15.4285714285714
"14655",14655,"VEN",1915,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2020,2918,0,7.61134771740362,2020,2918,0
"14656",14656,"VEN",1916,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1884,2929,-6.73267326732673,7.54168309988211,1884,2929,-6.73267326732673
"14657",14657,"VEN",1917,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1962,2944,4.14012738853503,7.58222919427646,1962,2944,4.14012738853503
"14658",14658,"VEN",1918,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2039,2958,3.92456676860347,7.62070508683826,2039,2958,3.92456676860347
"14659",14659,"VEN",1919,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1962,2973,-3.77636096125552,7.58222919427646,1962,2973,-3.77636096125552
"14660",14660,"VEN",1920,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1903,2992,-3.00713557594292,7.55171221535131,1903,2992,-3.00713557594292
"14661",14661,"VEN",1921,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",1846,3008,-2.99527062532843,7.52131798019924,1846,3008,-2.99527062532843
"14662",14662,"VEN",1922,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2000,3025,8.34236186348862,7.60140233458373,2000,3025,8.34236186348862
"14663",14663,"VEN",1923,1,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2096,3049,4.8,7.64826303090192,2096,3049,4.8
"14664",14664,"VEN",1924,1,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2173,3077,3.6736641221374,7.68432406768116,2173,3077,3.6736641221374
"14665",14665,"VEN",1925,1,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2289,3114,5.3382420616659,7.73630709654828,2289,3114,5.3382420616659
"14666",14666,"VEN",1926,1,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2423,3152,5.85408475316732,7.7931743471892,2423,3152,5.85408475316732
"14667",14667,"VEN",1927,1,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2461,3185,1.56830375567478,7.8087293067444,2461,3185,1.56830375567478
"14668",14668,"VEN",1928,1,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2866,3221,16.4567249085738,7.96102146588337,2866,3221,16.4567249085738
"14669",14669,"VEN",1929,1,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2942,3259,2.65177948360084,7.98718474823347,2942,3259,2.65177948360084
"14670",14670,"VEN",1930,1,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2923,3300,-0.645819170632223,7.98070782086967,2923,3300,-0.645819170632223
"14671",14671,"VEN",1931,1,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2904,3336,-0.650017105713308,7.97418866928601,2904,3336,-0.650017105713308
"14672",14672,"VEN",1932,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2635,3368,-9.26308539944904,7.8770178956224,2635,3368,-9.26308539944904
"14673",14673,"VEN",1933,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",2923,3401,10.9297912713472,7.98070782086967,2923,3401,10.9297912713472
"14674",14674,"VEN",1934,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",3038,3431,3.93431406089634,8.01928379291679,3038,3431,3.93431406089634
"14675",14675,"VEN",1935,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",3615,3465,18.9927583936801,8.19312372151207,3615,3465,18.9927583936801
"14676",14676,"VEN",1936,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",3904,3510,7.99446749654218,8.27001306227379,3904,3510,7.99446749654218
"14677",14677,"VEN",1937,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",3885,3565,-0.486680327868852,8.26513562993738,3885,3565,-0.486680327868852
"14678",14678,"VEN",1938,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",4289,3623,10.3989703989704,8.36404201192206,4289,3623,10.3989703989704
"14679",14679,"VEN",1939,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",4538,3699,5.8055490790394,8.42046200245647,4538,3699,5.8055490790394
"14680",14680,"VEN",1940,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",4769,3784,5.09034817100044,8.47010158388239,4769,3784,5.09034817100044
"14681",14681,"VEN",1941,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",4635,3858,-2.80981337806668,8.44160720445964,4635,3858,-2.80981337806668
"14682",14682,"VEN",1942,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",4001,3934,-13.6785329018339,8.29454951514368,4001,3934,-13.6785329018339
"14683",14683,"VEN",1943,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",4423,4020,10.5473631592102,8.39479954320217,4423,4020,10.5473631592102
"14684",14684,"VEN",1944,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",4769,4114,7.82274474338684,8.47010158388239,4769,4114,7.82274474338684
"14685",14685,"VEN",1945,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",5808,4223,21.7865380582931,8.66716371799253,5808,4223,21.7865380582931
"14686",14686,"VEN",1946,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",6655,4347,14.5833333333333,8.80327398250104,6655,4347,14.5833333333333
"14687",14687,"VEN",1947,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",6500,4486,-2.32907588279489,8.77971129020447,6500,4486,-2.32907588279489
"14688",14688,"VEN",1948,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",7712,4656,18.6461538461538,8.950662495934,7712,4656,18.6461538461538
"14689",14689,"VEN",1949,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",7828,4843,1.50414937759336,8.96559006690791,7828,4843,1.50414937759336
"14690",14690,"VEN",1950,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",8462,5009.006,8.09913132345427,9.04345899967011,8462,5009.006,8.09913132345427
"14691",14691,"VEN",1951,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",9039,5217.02,6.81871897896478,9.10941445338622,9039,5217.02,6.81871897896478
"14692",14692,"VEN",1952,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",9309,5439.568,2.98705609027547,9.13884437027111,9309,5439.568,2.98705609027547
"14693",14693,"VEN",1953,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",9500,5674.259,2.05177784939306,9.15915233520675,9500,5674.259,2.05177784939306
"14694",14694,"VEN",1954,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",10020,5918.702,5.47368421052632,9.21243817005833,10020,5918.702,5.47368421052632
"14695",14695,"VEN",1955,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",10501,6170.497,4.80039920159681,9.2593209941978,10501,6170.497,4.80039920159681
"14696",14696,"VEN",1956,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",11136,6431.274,6.04704313874869,9.3180281773931,11136,6431.274,6.04704313874869
"14697",14697,"VEN",1957,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",11923,6702.668,7.06716954022989,9.38630845479796,11923,6702.668,7.06716954022989
"14698",14698,"VEN",1958,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",0,"Venezuela (Bolivarian Republic of)",11615,6982.276,-2.58324247253208,9.36013873706458,11615,6982.276,-2.58324247253208
"14699",14699,"VEN",1959,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",12078,7267.687,3.98622470942746,9.39922368660528,12078,7267.687,3.98622470942746
"14700",14700,"VEN",1960,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",12116,7556.483,0.314621626097036,9.40236470423152,12116,7556.483,0.314621626097036
"14701",14701,"VEN",1961,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",12231,7847.836,0.94915813799934,9.4118107476089,12231,7847.836,0.94915813799934
"14702",14702,"VEN",1962,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",12848,8143.375,5.04455890769357,9.46102126628348,12848,8143.375,5.04455890769357
"14703",14703,"VEN",1963,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",13232,8444.361,2.98879202988792,9.49046898877305,13232,8444.361,2.98879202988792
"14704",14704,"VEN",1964,0,1,0,0,0,1,0,0,0,1,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",14019,8752.058,5.94770253929867,9.54824016058858,14019,8752.058,5.94770253929867
"14705",14705,"VEN",1965,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",14347,9067.735,2.33968186033241,9.57136583865217,14347,9067.735,2.33968186033241
"14706",14706,"VEN",1966,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",14174,9387.176,-1.20582700216073,9.55923512859595,14174,9387.176,-1.20582700216073
"14707",14707,"VEN",1967,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",14250,9709.552,0.536193029490617,9.56458235867321,14250,9709.552,0.536193029490617
"14708",14708,"VEN",1968,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",14520,10041.225,1.89473684210526,9.58335115653074,14520,10041.225,1.89473684210526
"14709",14709,"VEN",1969,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",14655,10388.58,0.929752066115702,9.59260508691391,14655,10388.58,0.929752066115702
"14710",14710,"VEN",1970,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",15289,10758.017,4.32616854315933,9.63495429892311,15289,10758.017,4.32616854315933
"14711",14711,"VEN",1971,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",15192,11151.693,-0.634443063640526,9.62859007444377,15192,11151.693,-0.634443063640526
"14712",14712,"VEN",1972,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",15135,11515.649,-0.37519747235387,9.62483129129166,15135,11515.649,-0.37519747235387
"14713",14713,"VEN",1973,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",15540,11893.035,2.67591674925669,9.65123697191561,15540,11893.035,2.67591674925669
"14714",14714,"VEN",1974,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",15943,12280.562,2.59330759330759,9.67683786189263,15943,12280.562,2.59330759330759
"14715",14715,"VEN",1975,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",16385,12674.987,2.7723765916076,9.70418259070176,16385,12674.987,2.7723765916076
"14716",14716,"VEN",1976,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",17174,13082.017,4.81537992065914,9.75121011709055,17174,13082.017,4.81537992065914
"14717",14717,"VEN",1977,0,1,0,0,0,0,0,0,0,0,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",17693,13503.563,3.02201001513916,9.78098087804333,17693,13503.563,3.02201001513916
"14718",14718,"VEN",1978,0,1,1,1,0,0,0,0,0,2,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",17481,13930.824,-1.1982139829311,9.76892705914043,17481,13930.824,-1.1982139829311
"14719",14719,"VEN",1979,0,1,1,1,0,0,0,0,0,2,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",17135,14355.117,-1.97929180252846,9.74893679268753,17135,14355.117,-1.97929180252846
"14720",14720,"VEN",1980,0,1,1,1,0,0,1,0,0,3,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",16270,14767.89,-5.04814706740589,9.69713966113932,16270,14767.89,-5.04814706740589
"14721",14721,"VEN",1981,0,1,1,1,0,0,0,0,0,2,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",15750,15166.255,-3.1960663798402,9.66465913430174,15750,15166.255,-3.1960663798402
"14722",14722,"VEN",1982,0,1,1,1,0,0,0,0,0,2,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",15423,15620.766,-2.07619047619048,9.64368001685033,15423,15620.766,-2.07619047619048
"14723",14723,"VEN",1983,0,1,1,1,0,0,0,1,1,3,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",14155,16084.417,-8.22148738896453,9.55789384146535,14155,16084.417,-8.22148738896453
"14724",14724,"VEN",1984,0,1,1,1,0,1,0,1,1,4,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",13597,16544.524,-3.94206993995055,9.51767800208641,13597,16544.524,-3.94206993995055
"14725",14725,"VEN",1985,0,1,1,1,0,0,0,1,1,3,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",13270,16997.509,-2.40494226667647,9.49333648243725,13270,16997.509,-2.40494226667647
"14726",14726,"VEN",1986,0,1,1,1,0,1,0,1,1,4,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",13751,17450.161,3.62471740768651,9.52893954706268,13751,17450.161,3.62471740768651
"14727",14727,"VEN",1987,0,1,0,0,0,0,1,1,1,2,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",13866,17910.182,0.836302814340775,9.53726719575386,13866,17910.182,0.836302814340775
"14728",14728,"VEN",1988,0,1,0,0,0,0,1,1,1,2,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",14308,18378.534,3.18765325256022,9.56864398890674,14308,18378.534,3.18765325256022
"14729",14729,"VEN",1989,0,1,0,0,0,1,1,0,0,2,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",12750,18850.722,-10.8890131395024,9.45336497888354,12750,18850.722,-10.8890131395024
"14730",14730,"VEN",1990,0,1,0,0,0,1,1,1,1,3,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",13251,19325.222,3.92941176470588,9.49190376341979,13251,19325.222,3.92941176470588
"14731",14731,"VEN",1991,0,1,0,0,0,1,1,0,0,2,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",14274.5255,19764.98752,7.72413780092068,9.5663018464561,14274.5255,19764.98752,7.72413780092068
"14732",14732,"VEN",1992,0,1,0,0,0,1,1,0,0,2,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",14901.6164,20203.85982,4.39307702382122,9.60929207383358,14901.6164,20203.85982,4.39307702382122
"14733",14733,"VEN",1993,0,1,1,1,0,1,1,0,0,4,101,"VEN","VEN",862,"Venezuela",1,"Venezuela (Bolivarian Republic of)",14693.902,20640.9213,-1.39390516051669,9.59525590989577,14693.902,20640.9213,-1.39390516051669
